bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
HCR004,,H W/M,01/28; Reported Printed and Referred to Ways & Means,,,,,,HEALTH AND WELFARE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Health and Welfare relating to Immunization Requirements for Idaho School Children.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR004/,
HCR005,,H W/M,01/28; Reported Printed and Referred to Ways & Means,,,,,,HEALTH AND WELFARE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Health and Welfare relating to Vital Statistics Rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR005/,
HCR006,,ADOPTED,"Delivered to Secretary of State at 10:48 a.m. on February 28, 2019",2019-02-08,2019-02-22,"['Representative Judy Boyle', 'Representative Wendy Horman', 'Representative Julianne Young', 'Representative Tammy Nichols']","['Representative McCrostie', 'Senator Lent']",,EDUCATION - Stating findings of the Legislature and recognizing Music in Our Schools Month.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR006/,
HCR007,,ADOPTED,"Delivered to Secretary of State at 11:24 a.m. on February 22, 2019",2019-02-04,2019-02-18,,"['Representative Gestrin', 'Senator Brackett']",,"FISH AND GAME - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Fish and Game relating to Rules Governing the Importation, Possession, Release, Sale, or Salvage of Wildlife.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR007/,
HCR008,,H Res/Con,02/07; Reported Printed and Referred to Resources & Conservation,,,,,,BUNKER HILL SUPERFUND SITE - Stating findings of the Legislature regarding a petition to the Environmental Protection Agency to request that the populated areas of the Bunker Hill Mining and Metallurgical Complex Superfund Site be delisted from the overall Superfund site and urging the Governor to take action toward such delisting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR008/,
HCR009,,ADOPTED,"Delivered to Secretary of State at 10:16 a.m. on March 18, 2019",2019-03-04,2019-03-12,"['Representative Bryan Zollinger', 'Representative Wendy Horman', 'Representative John Vander', 'Representative Gayann De', 'Representative Julianne Young', 'Representative Jerald Raymond']","['Representative Ehardt', 'Senator Johnson']",,"HYDROPOWER - Stating findings of the Legislature and recognizing hydropower as Idaho’s greatest renewable resource and further recognizing the immense benefit hydropower provides as a carbon-free, inexpensive electrical power source and as an economic driver for tourism, recreation, and agriculture in Idaho.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR009/,
HCR010,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-18,2019-03-11,,"['Representative Moyle', 'Senator Bair']",,"WATER - Stating findings of the Legislature and supporting the 2018 settlement agreement between the cities, the Surface Water Coalition, and members of Idaho Ground Water Appropriators; supporting state management through the ESPA Ground Water Management Area; and supporting the continued funding and implementation of efforts to stabilize and reverse the trend of declining water levels in the ESPA.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR010/,
HCR011,,ADOPTED,"Delivered to Secretary of State at 10:43 a.m. on March 1, 2019",2019-02-14,2019-02-25,,"['Representative Troy', 'Senator Nelson']",,IDAHO STATE DEPARTMENT OF AGRICULTURE - Stating findings of the Legislature and commemorating the founding of the Idaho State Department of Agriculture and commending its continued service to the people of Idaho.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR011/,
HCR012,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-25,2019-03-11,,"['Representative Gibbs', 'Senator Bair']",,NATURAL RESOURCE ISSUES STUDY - Stating findings of the Legislature and authorizing the Legislative Council to appoint a committee to undertake and complete a study of natural resource issues.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR012/,
HCR013,,S Health/Wel,"Introduced, read first time; referred to: Health & Welfare",2019-02-22,,,['Representative Wagoner'],,DEPARTMENT OF HEALTH AND WELFARE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Health and Welfare relating to Medicaid Basic Plan Benefits.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR013/,
HCR014,,S Health/Wel,"Introduced, read first time; referred to: Health & Welfare",2019-02-22,,,['Representative Wagoner'],,BUREAU OF OCCUPATIONAL LICENSES - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Bureau of Occupational Licenses relating to the State Board of Chiropractic Physicians.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR014/,
HCR015,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-19,2019-03-11,,"['Representative Ellis', 'Senator Stennett']",,"DR. TOM CADE -  Stating findings of the Legislature and recognizing Dr. Tom Cade as a widely respected scientist and honoring his contributions to the State of Idaho, the country, and the world at large in his raptor conservation efforts.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR015/,
HCR016,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2019-03-04,,,['Representative Stevenson'],,STATE TAX COMMISSION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Tax Commission relating to Property Tax Administrative Rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR016/,
HCR017,,ADOPTED,"Delivered to Secretary of State at 10:17 a.m. on March 25, 2019",2019-03-04,2019-03-19,,"['Representative Stevenson', 'Senator Rice']",,STATE TAX COMMISSION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Tax Commission relating to Property Tax Administrative Rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR017/,
HCR018,,ADOPTED,"Delivered to Secretary of State at 11:08 a.m. on March 26, 2019",2019-03-12,2019-03-20,,"['Representative Kerby', 'Senator Thayn']",,DIVISION OF VOCATIONAL REHABILITATION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Division of Vocational Rehabilitation relating to Rules and Minimum Standards Governing Extended Employment Services.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR018/,
HCR019,,S Educ,"Introduced, read first time; referred to: Education",2019-03-13,,,['Representative Ehardt'],,STATE BOARD OF EDUCATION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Board of Education relating to Rules Governing Thoroughness.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR019/,
HCR020,,S Educ,"Introduced, read first time; referred to: Education",2019-03-13,,,['Representative Moon'],,STATE BOARD OF EDUCATION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Board of Education relating to Rules Governing Uniformity.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR020/,
HCR021,,S Educ,"Introduced, read first time; referred to: Education",2019-03-13,,,['Representative Ehardt'],,STATE BOARD OF AND STATE DEPARTMENT OF EDUCATION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Board of and State Department of Education relating to Rules Governing Uniformity.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR021/,
HCR022,,H Env,"03/08; Reported Printed and Referred to Environment, Energy & Technology",,,,,,CLIMATE VARIABILITY INTERIM COMMITTEE - Stating findings of the Legislature and authorizing the Legislative Council to appoint a committee to undertake and complete a study of the effects of climate variability on Idaho’s state agencies that are responsible for resource management.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR022/,
HCR023,,S Health/Wel,"Introduced, read first time; referred to: Health & Welfare",2019-03-18,,,['Representative Amador'],,DEPARTMENT OF ENVIRONMENTAL QUALITY - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Environmental Quality relating to Water Quality Standards.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HCR023/,
HJM001,,ADOPTED,"Delivered to Secretary of State at 11:24 a.m. on February 22, 2019",2019-02-04,2019-02-18,,"['Representative Troy', 'Senator Martin']",,HEALTH - Stating findings of the Legislature and requesting that the Federal Communications Commission and Congress take action to create a national suicide prevention and mental health crisis hotline with a three-digit number.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM001/,
HJM002,,H W/M,01/28; Reported Printed and Referred to Ways & Means,,,,,,TERM LIMITS - Stating findings of the Legislature and requesting Congress to enact term limits for U.S. senators and representatives.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM002/,
HJM003,,ADOPTED,"Delivered to Secretary of State at 11:12 a.m. on February 12, 2019",2019-01-31,2019-02-07,"['Representative John Gannon', 'Representative Chris Abernathy', 'Representative Robert Anderst', 'Representative Randy Armstrong', 'Representative Brent Crane', 'Representative Muffy Davis', 'Representative Thomas Dayley', 'Representative Brooke Green', 'Representative Linda Hartgen', 'Representative James Holtzclaw', 'Representative Ryan Kerby', 'Representative Mike Kingsley', 'Representative Rob Mason', 'Representative John Mc', 'Representative Doug Ricks', 'Representative Ilana Rubel', 'Representative Heather Scott', 'Representative Scott Syme', 'Representative Sally Toone', 'Representative Caroline Troy', 'Representative Christy Zito', 'Representative Bryan Zollinger', 'Representative Barbara Ehardt', 'Representative Dorothy Moon', 'Representative Chad Christensen', 'Representative Tammy Nichols', 'Representative Kevin Andrus', 'Representative Sue Chew', 'Representative Julianne Young', 'Representative Elaine Smith', 'Representative Greg Chaney', 'Representative Mathew Erpelding', 'Representative Melissa Wintrow', 'Representative Steve Berch', 'Representative Bill Goesling', 'Senator Grant Burgoyne', 'Senator Van Burtenshaw', 'Senator Don Cheatham', 'Senator Steven Thayn', 'Senator Jeff Agenbroad', 'Senator Kelly Anthon', 'Senator Mark Harris', 'Senator Brent Hill', 'Senator David Nelson', 'Senator Janie Ward']","['Representative Gannon', 'Senator Cheatham']",,COMMUNICATION SYSTEMS - Stating findings of the Legislature and requesting the FCC to provide the resources necessary and take steps to procure the necessary expertise to prosecute and end interference and misuse of our communication systems.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM003/,
HJM004,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-18,2019-03-11,,"['Representative Blanksma', 'Senator Brackett']",,"WATER - Stating findings of the Legislature and supporting the construction of new water infrastructure in Idaho and, in particular, the raising of the Anderson Ranch Dam.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM004/,
HJM005,,S Res/Env,"Introduced, read first time; referred to: Resources & Environment",2019-02-25,,,['Representative Moon'],,"FEDERAL LANDS - Stating findings of the Legislature and urging Congress to enact federal legislation to require that when private lands are exchanged, purchased, or transferred to the federal government that other federal lands within the county must be sold.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM005/,
HJM006,,ADOPTED,"Delivered to Secretary of State at 10:19 a.m. on March 13, 2019",2019-02-26,2019-03-07,,"['Representative Raymond', 'Senator Burtenshaw']",,"WILDLIFE CROSSINGS - Stating findings of the Legislature and recognizing the positive outcome of a transportation project in Fremont County, Idaho, and addressing concerns about transportation projects that may involve wildlife crossings and related infrastructure.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM006/,
HJM007,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-28,2019-03-11,,"['Representative Green(18)', 'Senator Buckner-Webb']",,VETERANS - Stating findings of the Legislature and requesting that Congress enact legislation providing fertility treatment for veterans and their spouses when the veteran has a service-related disability affecting the ability to procreate.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM007/,
HJM008,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-25,2019-03-11,,"['Representative Giddings', 'Senator Thayn']",,WILDERNESS - Stating findings of the Legislature and supporting scientific adaptive management to implement the multiple-use concept and urging the release of specified wilderness study areas.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM008/,
HJM009,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 15, 2019",2019-02-19,2019-03-11,"['Representative Mike Moyle', 'Representative Jerald Raymond', 'Representative Linda Hartgen', 'Representative Ryan Kerby', 'Representative John Green', 'Representative John Vander', 'Representative James Holtzclaw', 'Representative Mike Kingsley', 'Representative Scott Syme', 'Representative Randy Armstrong', 'Representative Greg Chaney', 'Representative Clark Kauffman', 'Representative Paul Amador', 'Representative Paul Shepherd', 'Representative James Addis', 'Representative Heather Scott', 'Representative Jason Monks']","['Representative Moyle', 'Senator Johnson']",,"STEELHEAD FISHING - Stating findings of the Legislature and urging NOAA, and specifically the National Marine Fishery Service Division, to expedite the Incidental Take Permit required for lawful steelhead fishing.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM009/,
HJM010,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,"WILDERNESS - Stating findings of the Legislature and advising the United States Secretary of Agriculture to immediately adopt, implement, and enforce a Secretarial Order concerning Allowable Uses in Recommended Wilderness Areas and  potential public land additions to the National Wilderness Preservation System.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJM010/,
HJR001,,H W/M,01/28; Reported Printed and Referred to Ways & Means,,,"['Representative Melissa Wintrow', 'Representative Brooke Green', 'Representative Elaine Smith', 'Representative John Mc', 'Representative John Gannon', 'Representative Jake Ellis', 'Representative Muffy Davis', 'Representative Sally Toone', 'Representative Rob Mason', 'Representative Mathew Erpelding', 'Representative Sue Chew', 'Senator Michelle Stennett', 'Senator Grant Burgoyne', 'Senator Janie Ward', 'Senator Cherie Buckner', 'Senator Mark Nye', 'Senator Maryanne Jordan']",,,EQUAL RIGHTS - Proposing an amendment to Article I of the Constitution of the State of Idaho by the addition of a new section regarding the rights and responsibilities of the sexes.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJR001/,
HJR002,,H St Aff,U.C. to be returned to State Affairs Committee,,,,,,"REDISTRICTING - Proposes an amendment to Section 2, Article III, of the Idaho Constitution to increase the membership of the Commission for Reapportionment.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HJR002/,
HR001,,H Jud,"01/21; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,ETHICS COMMITTEE - Repeals and enacts a new House Rule 76 governing the House Ethics Committee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR001/,
HR002,,H Jud,"02/11; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,ETHICS COMMITTEE - Repeals and enacts a new House Rule 76 governing the House Ethics Committee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR002/,
HR003,,ADOPTED,03/06; Read Third Time in Full - ADOPTED - 69-0-1,2019-03-06,,,['Representative Moyle'],,HOUSE RULE - Stating findings of the House of Representatives and amending existing House Rule 41 regarding pairing.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR003/,
HR004,,ADOPTED,03/06; Read Third Time in Full - ADOPTED - 68-1-1,2019-03-06,,,['Representative Moyle'],,HOUSE RULE - Stating findings of the House of Representatives and adding a new Rule 79 regarding a veto.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR004/,
HR005,,ADOPTED,03/26; Read Third Time in Full - ADOPTED - 66-0-4,2019-03-26,,,['Representative Moyle'],,HOUSE RULES - Amends and adds to existing rules to redesignate the rule numbers of the Rules of the House of Representatives.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR005/,
HR006,,H FAILED,03/27; Read Third Time in Full - FAILED - 31-39-0,2019-03-27,,,,,"RELIGION - Stating findings of the House of Representatives and calling for an end to Christian persecution and calling for every government to recognize the fundamental rights of Christians to practice their faith without persecution or fear of death, rape, imprisonment, forced marriage, or physical violence.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR006/,
HR007,,H FAILED,"Rules Suspended: Ayes 61 Nays 2 Abs/Excd 7, read in full as required - FAILED - voice voteFloor Sponsors - Boyle & MoonFiled In Office of the Chief Clerk",,,"['Representative Vito Barbieri', 'Representative Ron Mendive', 'Representative Paul Shepherd', 'Representative Tammy Nichols', 'Representative Chad Christensen', 'Representative Bryan Zollinger', 'Representative Barbara Ehardt', 'Representative John Green', 'Representative Randy Armstrong', 'Representative Mike Kingsley', 'Representative Christy Zito', 'Representative Heather Scott', 'Representative Tony Wisniewski', 'Representative Priscilla Giddings', 'Representative James Addis', 'Representative Terry Gestrin', 'Representative Thyra Stevenson', 'Representative Ilana Rubel', 'Representative Brooke Green', 'Representative Rob Mason', 'Representative Jake Ellis', 'Representative Chris Abernathy', 'Representative Sally Toone', 'Representative Mathew Erpelding', 'Representative Elaine Smith', 'Representative Melissa Wintrow', 'Representative John Mc', 'Representative John Gannon']",,,"HEMP - Stating findings of the House of Representatives and resolving that it is the policy of this state to allow and encourage the development, research, and production of hemp in Idaho and to provide for the development and submission of a state plan.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/HR007/,
S1001,,S Res/Env,01/16; Reported Printed; referred to Resources & Environment,,,,,,WELLS - Amends existing law to remove obsolete rulemaking provisions regarding a cost-sharing program for the repair or plugging of wells.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1001/,
S1002,,LAW,Signed by Governor on 02/04/19; Session Law Chapter 1; Effective: 02/04/2019,2019-01-28,2019-01-22,,"['Senator Johnson', 'Representative Syme']",Signed,APPROPRIATIONS - INDUSTRIAL COMMISSION - Relates to the appropriation to the Industrial Commission for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1002/,
S1003,Amended,LAW,Signed by Governor on 03/28/19; Session Law Chapter 257; Effective: 07/01/2019,2019-03-25,2019-03-12,,"['Senator Lee', 'Representative Wintrow']",Signed,"HUMAN TRAFFICKING - Adds to existing law to provide for diversion for a minor victim of human trafficking, to provide certain conditions for diversion, and to provide an affirmative defense.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1003/,
S1004,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 142; Effective: 07/01/2019,2019-03-14,2019-01-29,,"['Senator Cheatham', 'Representative Giddings']",Signed,"IDAHO STATE POLICE - Adds to and amends existing law to establish the Blue Alert system in Idaho when a suspect for a crime involving the death or serious injury of a peace officer has not been apprehended and law enforcement personnel have determined that the suspect may be a serious threat to the public, or when a peace officer becomes missing while in the line of duty under circumstances warranting concern for such peace officer’s safety.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1004/,
S1005,Amended,LAW,Signed by Governor on 03/21/19; Session Law Chapter 143; Effective: 07/01/2019,2019-03-15,2019-02-21,,"['Senator Lakey', 'Representative Wintrow']",Signed,"HUMAN TRAFFICKING - Amends and repeals existing law to revise legislative intent, to revise the definition of ""human trafficking,"" to define terms, and to revise the penalty for human trafficking.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1005/,
S1006,,LAW,Signed by Governor on 03/29/19; Session Law Chapter 260; Effective: 07/01/2019,2019-03-26,2019-02-21,,"['Senator Patrick', 'Representative Furniss']",Signed,UNIFORM SECURITIES ACT - Amends existing law to revise the requirements for notice filings for certain federal covered securities.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1006/,
S1007,Amended,H Bus,03/26; Read Third Time in Full - U.C. to be returned to Business Committee,,2019-02-27,,['Senator Guthrie'],,"COLLECTION AGENCIES - Amends, repeals, and adds to existing law to revise the licensing process for collection agencies and to create the Collection Agency Recovery Fund to allow reimbursement to persons to whom an Idaho court awards damages resulting from violations by a collection agent, debt counselor, credit counselor, or credit repair organization.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1007/,
S1008,,LAW,Signed by Governor on 03/11/19; Session Law Chapter 66; Effective: 07/01/2019,2019-03-05,2019-02-12,,"['Senator Lakey', 'Representative Nichols']",Signed,"ELECTRICAL CONTRACTORS AND JOURNEYMEN - Amends existing law to change the length of apprentice registrations, to establish requirements for in-state and out-of-state applicants to take the electrical journeyman’s exam, to require filing of and online access to employment verification forms, and to allow the administrator of the division to revive expired apprentice and limited electrical installer trainee registrations.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1008/,
S1009,,S Com/HuRes,01/21; Reported Printed; referred to Commerce & Human Resources,,,,,,ELECTRICAL CONTRACTORS AND JOURNEYMEN - Amends existing law to provide for licensure of electrical installers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1009/,
S1010,,S Com/HuRes,01/21; Reported Printed; referred to Commerce & Human Resources,,,,,,UNDERGROUND FACILITIES DAMAGE PREVENTION - Amends existing law to define terms and to provide for who shall and shall not locate and mark service laterals.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1010/,
S1011,,LAW,Signed by Governor on 03/22/19; Session Law Chapter 182; Effective: 07/01/2019,2019-03-18,2019-02-26,,"['Senator Agenbroad', 'Representative Moon']",Signed,"UNDERGROUND FACILITIES DAMAGE PREVENTION - Amends existing law to define terms, to revise provisions regarding locating and marking underground facilities, to revise provisions regarding compensation for failure to comply, and to revise a provision regarding the duties of underground facility owners and excavators.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1011/,
S1012,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 144; Effective: 07/01/2019,2019-03-14,2019-02-21,,"['Senator Thayn', 'Representative Green(18)']",Signed,BUILDING SAFETY - Amends existing law to reduce the mandatory number of board meetings and to change the quorum requirement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1012/,
S1013,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 145; Effective: 07/01/2019,2019-03-14,2019-02-19,,"['Senator Martin', 'Representative Crane']",Signed,"BUILDING SAFETY - Amends current law to revise requirements regarding a specified board seat on the Idaho heating, ventilation and air conditioning board.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1013/,
S1014,,S Com/HuRes,01/21; Reported Printed; referred to Commerce & Human Resources,,,,,,BUILDING SAFETY - Amends existing law to clarify that all plumbing contractors shall be qualified journeymen.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1014/,
S1015,,S St Aff,01/21; Reported Printed; referred to State Affairs,,,"['Representative Chris Abernathy', 'Representative Steve Berch', 'Representative Sue Chew', 'Representative Muffy Davis', 'Representative Jake Ellis', 'Representative Mathew Erpelding', 'Representative John Gannon', 'Representative Brooke Green', 'Representative Rob Mason', 'Representative John Mc', 'Representative Ilana Rubel', 'Representative Elaine Smith', 'Representative Sally Toone', 'Representative Melissa Wintrow', 'Senator Cherie Buckner', 'Senator David Nelson', 'Senator Mark Nye', 'Senator Michelle Stennett', 'Senator Janie Ward', 'Senator Grant Burgoyne', 'Senator Maryanne Jordan']",,,CIVIL RIGHTS - Amends existing law to provide that freedom from discrimination because of sexual orientation or gender identity is a civil right.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1015/,
S1016,,LAW,Signed by Governor on 02/06/19; Session Law Chapter 4; Effective: 02/06/2019,2019-01-31,2019-01-28,,"['Senator Nye', 'Representative Wintrow']",Signed,APPROPRIATIONS - IDAHO STATE HISTORICAL SOCIETY - Relates to the appropriation to the Idaho State Historical Society for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1016/,
S1017,,LAW,Signed by Governor on 02/07/19; Session Law Chapter 6; Effective: 02/07/2019,2019-02-01,2019-01-29,,"['Senator Lee', 'Representative Toone']",Signed,APPROPRIATIONS - PUBLIC UTILITIES COMMISSION - Relates to the appropriation to the Public Utilities Commission for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1017/,
S1018,Amended,LAW,Signed by Governor on 03/21/19; Session Law Chapter 146; Effective: 07/01/2019,2019-03-14,2019-02-28,,"['Senator Anthon', 'Representative Goesling']",Signed,PRISONERS - Amends existing law to clarify a code reference.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1018/,
S1019,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 147; Effective: 07/01/2019,2019-03-14,2019-02-06,,"['Senator Nye', 'Representative Kerby']",Signed,CIVIL ACTIONS - Amends existing law to provide that an order of service must direct certain action in certain instances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1019/,
S1020,,S St Aff,02/14; Recommitted to State Affairs,,,,,,ELECTIONS - Amends existing law to revise a provision regarding when the Supreme Court must render a decision.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1020/,
S1021,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 148; Effective: 07/01/2019,2019-03-14,2019-02-06,,"['Senator Lee', 'Representative Kerby']",Signed,BAIL - Amends existing law to provide for an order withholding judgment and to provide for an infraction action.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1021/,
S1022,,LAW,Signed by Governor on 03/21/19; Session Law Chapter 184; Effective: 07/01/2019,2019-03-14,2019-02-06,,"['Senator Nye', 'Representative Gannon']",Signed,JURIES - Repeals existing law relating to the penalty for evasion of jury service.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1022/,
S1023,,LAW,Signed by Governor on 03/27/19; Session Law Chapter 235; Effective: 07/01/2019,2019-03-21,2019-02-06,"['Representative Sally Toone', 'Senator Janie Ward']","['Senator Johnson', 'Representative Young']",Signed,ASSAULT AND BATTERY - Amends existing law to provide for certain employees of the Department of Parks and Recreation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1023/,
S1024,,LAW,Signed by Governor on 02/26/19; Session Law Chapter 32; Effective: 02/26/2019,2019-02-18,2019-02-06,,"['Senator Mortimer', 'Representative Stevenson']",Signed,CROP RESIDUE BURNING - Amends existing law to revise provisions regarding payment of a fee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1024/,
S1025,,LAW,Signed by Governor on 02/11/19; Session Law Chapter 11; Effective: 02/11/2019,2019-02-04,2019-01-29,,"['Senator Agenbroad', 'Representative Horman']",Signed,APPROPRIATIONS - STEM ACTION CENTER - Relates to the appropriation to the STEM Action Center for fiscal year 2019.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1025/,
S1026,,LAW,Signed by Governor on 03/07/19; Session Law Chapter 58; Effective: 07/01/2019,2019-03-01,2019-02-12,,"['Senator Agenbroad', 'Representative Green(18)']",Signed,ENGINEERS AND LAND SURVEYORS - Amends existing law to provide that a surveyor’s narrative shall contain certain information; and to provide that a record of survey shall contain a surveyor’s narrative.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2019/legislation/S1026/,
