bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0320,,LAW,"Reported Signed by Governor on April 30, 2009; Session Law Chapter 262; Effective: 04/30/09 Sections 3, 4 & 10;; 07/01/09 All other sections",2009-04-17,2009-04-22,,"['Representative Wood', 'Senator Broadsword']",Signed,"APPROPRIATIONS - DEPARTMENT OF HEALTH AND WELFARE - PSYCHIATRIC HOSPITALIZATION - Appropriates $30,704,500 to the Department of Health and Welfare for psychiatric hospitalization for fiscal year 2010; limits the number of full-time equivalent positions to 374.61; appropriates additional moneys to the Department of Health and Welfare for fiscal year 2009; reduces the appropriation to the Department of Health and Welfare for fiscal year 2009; provides that the State Controller shall make transfers from the General Fund; directs that funds for trustee and benefit payments shall not be transferred; provides legislative intent for the education stipend for Department of Health and Welfare employees; allows transfers between personnel costs and operating expenditures; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0320/,
H0321,,LAW,"Reported Signed by Governor on April 30, 2009; Session Law Chapter 263; Effective: 04/30/09 Sections 3, 4 & 12;; 07/01/09 All other sections",2009-04-20,2009-04-22,,"['Representative McGeachin', 'Senator LeFavour']",Signed,"APPROPRIATIONS - DEPARTMENT OF HEALTH AND WELFARE - MENTAL HEALTH SERVICES - Appropriates $36,185,700 to the Department of Health and Welfare for Mental Health Services for fiscal year 2010; limits the number of full-time equivalent positions for the Children’s Mental Health Program and the Adult Mental Health Program to 335.59; appropriates additional moneys to the Department of Health and Welfare for the Children’s Mental Health Program for fiscal year 2009; reduces the appropriation to the Department of Health and Welfare for the Children’s Mental Health Program for fiscal year 2009; provides that the State Controller shall make General Fund transfers; provides that the State Controller shall make transfers from the Drug Court, Mental Health Court and Family Court Services Fund; directs an interagency payment for a juvenile detention clinicians contract; limits the transfer of trustee and benefit payments; provides legislative intent with regard to Children’s Mental Health contract treatment services; directs a report relating to Children’s Mental Health Day treatment services; provides legislative intent on personnel costs; directs salary reductions; directs the use of certain moneys in the Community Mental Health Grant Program; provides legislative intent for the education stipend for the Department of Health and Welfare employees; allows the transfer between personnel costs and operating expenditures; and provides legislative intent on personnel costs.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0321/,
H0322,,LAW,"Reported Signed by Governor on April 30, 2009; Session Law Chapter 264; Effective: 04/30/09 Section 10;; 07/01/09 All other sections",2009-04-17,2009-04-22,,"['Representative Wood', 'Senator Bair']",Signed,"APPROPRIATIONS - DEPARTMENT OF HEALTH AND WELFARE - MEDICAL ASSISTANCE SERVICES - Appropriates $1,507,229,300 to the Department of Health and Welfare for medical assistance services for fiscal year 2010; limits the number of full-time equivalent positions to 283; provides that the State Controller shall make transfers from the General Fund; provides legislative intent for the education stipend for the Department of Health and Welfare employees; allows transfers between personnel costs and operating expenditures; authorizes the expenditure of all receipts collected; authorizes a transfer of certain moneys appropriated for trustee and benefit payments; provides legislative intent for cost containment measures; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0322/,
H0323,,LAW,"Reported Signed by Governor on May 1, 2009; Session Law Chapter 270; Effective: 07/01/2009",2009-04-29,2009-04-29,,"['Representative Bayer', 'Senator Mortimer']",Signed,"APPROPRIATIONS - PUBLIC SCHOOLS, DIVISION OF ADMINISTRATORS - Appropriates $81,491,100  to the Public Schools Support Program, Division of Administrators; provides legislative intent that certain benefits be paid; and decreases base salaries for administrative staff.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0323/,
H0324,,LAW,"Reported Signed by Governor on May 1, 2009; Session Law Chapter 271; Effective: 07/01/2009",2009-04-29,2009-04-29,,"['Representative Bayer', 'Senator Keough']",Signed,"APPROPRIATIONS - PUBLIC SCHOOLS, DIVISION OF TEACHERS - Appropriates $756,212,500 to the Teachers Division of the Public Schools budget and provides legislative intent on funding distributions and salary and benefit allocations.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0324/,
H0325,,LAW,"Reported Signed by Governor on May 1, 2009; Session Law Chapter 272; Effective: 07/01/2009",2009-04-29,2009-04-29,,"['Representative Bayer', 'Senator Mortimer']",Signed,"APPROPRIATIONS - PUBLIC SCHOOLS, OPERATIONS DIVISION - Appropriates $578,726,100 to the Operations Division of the Public Schools budget and provides legislative intent on funding distributions, salary and benefit allocations, and discretionary funding.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0325/,
H0326,,LAW,"Reported Signed by Governor on May 1, 2009; Session Law Chapter 273; Effective: 07/01/2009",2009-04-29,2009-04-29,,"['Representative Jaquet', 'Senator Bilyeu']",Signed,"APPROPRIATIONS - PUBLIC SCHOOLS, CHILDREN’S PROGRAMS DIVISION- Appropriates $268,729,800 to the Children’s Programs Division of the Public Schools budget and provides legislative intent on funding distributions for special programs and provides for a review of the Safe and Drug-Free Schools Program.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0326/,
H0327,,LAW,"Reported Signed by Governor on May 1, 2009; Session Law Chapter 274; Effective: 07/01/2009",2009-04-29,2009-04-29,,"['Representative Ringo', 'Senator Mortimer']",Signed,"APPROPRIATIONS - PUBLIC SCHOOLS, FACILITIES DIVISION - Appropriates $17,900,000 to the Facilities Division of the Public Schools budget and provides legislative intent on funding distributions to the Bond Levy Equalization Program and legislative intent on state maintenance matching funds.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0327/,
H0328,,H Educ,04/23; Reported Printed and Referred to Education,,,,,,SCHOOL BUILDING MAINTENANCE FUNDS - Amends existing law relating to school building maintenance funds to provide for alternative uses of certain school building maintenance funds.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0328/,
H0329,,H W/M,04/27; U.C. to be returned to Ways & Means Committee,,,,,,FUELS - Amends existing law relating to fuels to delete certain deductions; and providing an effective date.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0329/,
H0330,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 296; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Wood', 'Senator Bair']",Signed,"APPROPRIATIONS - OFFICE OF SPECIES CONSERVATION - Appropriates $23,006,700 to the Office of Species Conservation for fiscal year 2010; limits the number of full-time equivalent positions to 8; and directs a 5% personnel cost reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0330/,
H0331,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 297; Effective: 05/07/09 Section 6;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Eskridge', 'Senator Keough']",Signed,"APPROPRIATIONS - DEPARTMENT OF PARKS AND RECREATION - Appropriates $36,446,200 to the Department of Parks and Recreation for fiscal year 2010; limits the number of full-time equivalent positions to 164.5; allows certain transfers between programs; provides reappropriation authority for the Capital Development Program; and directs a 5% personnel cost reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0331/,
H0332,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 298; Effective: 05-07-09 Section 5;; 07-01-09 All other sections",2009-04-29,2009-05-04,,"['Representative Ringo', 'Senator Bair']",Signed,"APPROPRIATIONS - PUBLIC EMPLOYEE RETIREMENT SYSTEM - Appropriates $7,213,500 to the Public Employee Retirement System for fiscal year 2010; limits the number of full-time equivalent positions to 65; clarifies the appropriation for the Portfolio Investment Program; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0332/,
H0333,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 299; Effective: 05/07/09 Section 6;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Eskridge', 'Senator Keough']",Signed,"APPROPRIATIONS - FISH AND GAME DEPARTMENT - Appropriates $73,368,000 to the Department of Fish and Game for fiscal year 2010; limits the number of full-time equivalent positions to 528; directs the transfer of $200,000 from the Winter Feeding Set-aside Fund to the Depredation Control Set-aside Fund; appropriates an additional $2,112,000 to the Department of Fish and Game for fiscal year 2010; and directs a salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0333/,
H0334,,LAW,"Reported Signed by Governor on May 12, 2009; Session Law Chapter 331; Effective: 01/01/10",2009-04-29,2009-05-07,,"['Representative Roberts', 'Senator McGee']",Signed,"MOTOR VEHICLE FEES - Amends existing law to provide legislative intent and to increase certain motor vehicle fees for titles, registrations, driver’s licenses, identification cards and for certification of self-insurance.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0334/,
H0335,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 300; Effective: 05/07/09",2009-04-29,2009-05-04,,"['Representative Lake', 'Senator Malepeai']",Signed,"UNEMPLOYMENT BENEFITS - Amends existing law relating to unemployment benefits to provide for a state ""on"" indicator relating to the American Recovery and Reinvestment Act of 2009, to revise provisions relating to a state ""off"" indicator and to provide for total extended benefit amounts in high unemployment periods.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0335/,
H0336,,H Transp,04/27; Reported Printed and Referred to Transportation & Defense,,,,,,MOTOR VEHICLES - REGISTRATION FEES - Amends existing law relating to motor vehicles to revise annual registration fees for certain vehicles.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0336/,
H0337,,H Transp,04/28; Reported Printed and Referred to Transportation & Defense,,,,,,MOTOR VEHICLE REGISTRATION FEES  - Amends existing law to increase certain registration fees on motor carriers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0337/,
H0338,Amended,LAW,"Reported Signed by Governor on May 12, 2009; Session Law Chapter 332; Effective: 06/01/09 Section 1;; 07/01/09 Sections 2, 3, 4 & 5",2009-05-08,2009-05-07,,"['Representative Roberts', 'Senator McGee']",Signed,FUELS - Amends existing law relating to fuels to delete certain deductions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0338/,
H0339,,H Educ,U.C. to be returned to Education Committee,,,,,,"EDUCATION - Amends, repeals and adds to existing law relating to education to revise provisions relating to certain severance payments; repealing provisions relating to early retirement incentives, to revise provisions relating to employing retired teachers and administrators; to revise provisions relating to instructional staff allowance; to provide for alternative uses of certain school building maintenance funds; to provide that school districts may offer virtual school instruction, to provide that school districts may offer a blend of virtual and traditional instruction and to provide for the counting and reporting of average daily attendance.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0339/,
H0340,,H Held at Desk,Reported Printed and Held at Desk,,,,,,STATE INSURANCE FUND - Adds to and repeals existing law relating to the State Insurance Fund and provides that public corporations may insure against certain liability with the State Insurance Fund or certain licensed insurance carriers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0340/,
H0341,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 301; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-05,,"['Representative Bolz', 'Senator Brackett']",Signed,"APPROPRIATIONS - DEPARTMENT OF WATER RESOURCES - Appropriates $22,092,400 to the Department of Water Resources for fiscal year 2010; limits the number of full-time equivalent positions to 165; and directs a 5% salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0341/,
H0342,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 302; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Bolz', 'Senator Hammond']",Signed,"APPROPRIATIONS - DEPARTMENT OF INSURANCE - Appropriates $7,270,600 to the Department of Insurance for fiscal year 2010; and limits the number of full-time equivalent positions to 75.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0342/,
H0343,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 303; Effective: 05/07/09 Sections 4 & 5;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Ringo', 'Senator LeFavour']",Signed,"APPROPRIATIONS - INDUSTRIAL COMMISSION - Appropriates $17,203,800 to the Industrial Commission for fiscal year 2010; and limits the number of full-time equivalent positions to 141.5.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0343/,
H0344,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 320; Effective: 05/07/09 Section 5;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Ringo', 'Senator Keough']",Signed,"APPROPRIATIONS - IDAHO STATE LOTTERY - Appropriates $11,052,000 to the Idaho State Lottery; limits the number of full-time equivalent positions to 47; clarifies the scope of the appropriation; provides legislative intent for continuous appropriation; directs salary reductions; and provides an emergency clause for the implementation of the salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0344/,
H0345,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 321; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Bolz', 'Senator Hammond']",Signed,"APPROPRIATIONS - DIVISION OF BUILDING SAFETY - Appropriates $12,515,900 to the Division of Building Safety; limits the number of full-time equivalent positions to 152; provides legislative intent on personnel costs; directs salary reductions; and provides for an emergency clause for the implementation of the salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0345/,
H0346,,LAW,"Reported Signed by Governor on May 11, 2009; Session Law Chapter 324; Effective: 05/11/09 Sections 8 & 9;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Eskridge', 'Senator Keough']",Signed,"APPROPRIATIONS - HUMAN RESOURCES - Appropriates $2,065,900 to the Division of Human Resources for fiscal year 2010; limits the number of full-time equivalent positions to 15; directs the transfer of certain moneys; directs the collection of certain fees for agencies not operating under a memorandum of understanding; directs the collection of certain fees for agencies operating under a memorandum of understanding; directs the payment for training; provides legislative intent on personnel costs; directs salary reductions; and directs adjustments to the pay schedule.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0346/,
H0347,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 304; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Ringo', 'Senator Bilyeu']",Signed,"APPROPRIATIONS - COMMISSION ON THE ARTS - Appropriates $1,970,400 to the Office of the Governor for the Commission on the Arts for fiscal year 2010; and limits the number of full-time equivalent positions to 11.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0347/,
H0348,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 305; Effective: 05/07/09 Section 5;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Bolz', 'Senator Bair']",Signed,"APPROPRIATIONS - MILITARY DIVISION - Appropriates $56,856,400 to the Military Division for fiscal year 2010; limits the number of full-time equivalent positions to 237.8; grants a continuing appropriation for the Bureau of Homeland Security’s Miscellaneous Revenue Fund; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0348/,
H0349,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 306; Effective: 05/07/09 Section 5;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Jaquet', 'Senator Keough']",Signed,"APPROPRIATIONS - DEPARTMENT OF COMMERCE - Appropriates $30,270,700 to the Department of Commerce for fiscal year 2010; limits the number of full-time equivalent positions to 56; provides legislative intent on the Business and Jobs Development Fund; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0349/,
H0350,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 307; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Bolz', 'Senator Brackett']",Signed,"APPROPRIATIONS - SOIL CONSERVATION COMMISSION - Appropriates $4,589,500 to the Soil Conservation Commission for fiscal year 2010; limits the number of full-time equivalent positions to 24; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0350/,
H0351,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 308; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Wood', 'Senator Keough']",Signed,"APPROPRIATIONS - STATE INDEPENDENT LIVING COUNCIL - Appropriates $1,370,600 to the State Independent Living Council for fiscal year 2010; directs a transfer of funds to the State Independent Living Council Fund; provides legislative intent on personnel costs; and directs a salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0351/,
H0352,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 309; Effective: 05/07/09 Section 4;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Jaquet', 'Senator LeFavour']",Signed,"APPROPRIATIONS - COMMISSION ON HISPANIC AFFAIRS - Appropriates $303,900 to the Idaho Commission on Hispanic Affairs; limits the number of full-time equivalent positions to 3; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0352/,
H0353,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 310; Effective: 05/07/09 Section 3;; 07/01/09 All other sections",2009-04-29,2009-05-04,,"['Representative Ringo', 'Senator Keough']",Signed,"APPROPRIATIONS - PUBLIC HEALTH TRUST FUND- Appropriates moneys and directs a transfer of $9,305,100 to the Public Health Trust Fund for fiscal year 2010; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0353/,
H0354,,H Approp,U.C. to be returned to Appropriations Committee,,,,,,BUREAU OF EDUCATIONAL SERVICES FOR THE DEAF AND THE BLIND - Directs that references to the Idaho School for the Deaf and the Blind shall mean the Bureau of Educational Services for the Deaf and the Blind and locates the Bureau’s budget within the Educational Support Program/Division of Children’s Programs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0354/,
H0355,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Henderson'],,"APPROPRIATIONS - COMMISSION FOR THE BLIND AND VISUALLY IMPAIRED - Appropriates $4,667,100 to the Office of the Governor for the Commission for the Blind and Visually Impaired; limits the number of full-time equivalent positions to 42; provides legislative intent on personnel costs; directs salary reductions; and provides for an emergency clause for the implementation of the salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0355/,
H0356,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bolz'],,"APPROPRIATIONS - CAPITOL COMMISSION - Appropriates $903,300 to the Department of Administration for the Idaho State Capitol Commission for fiscal year 2010; limits the number of full-time equivalent positions to 2; provides for reappropriation of dedicated funds; provides legislative intent on personnel costs; directs salary reductions; and reauthorizes limited service positions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0356/,
H0357,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Ringo'],,"APPROPRIATIONS - HISTORICAL SOCIETY - Appropriates $196,800 to the Idaho State Historical Society for fiscal year 2009; appropriates $4,850,100 to the Idaho State Historical Society for fiscal year 2010; limits the number of full-time equivalent positions to 49.02; provides for reappropriation for certain funds; provides legislative intent on personnel costs; directs salary reductions; reauthorizes certain limited service positions; and provides for an emergency clause for the supplemental appropriation and implementation of the salary reduction.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0357/,
H0358,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Henderson'],,"APPROPRIATIONS - DIVISION OF VOCATIONAL REHABILITATION - Appropriates $27,386,700 to the Division of Vocational Rehabilitation; limits the number of full-time equivalent positions to 151; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0358/,
H0359,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Ringo'],,"APPROPRIATIONS - COMMISSION FOR LIBRARIES - Appropriates $4,995,600 to the Idaho Commission for Libraries for fiscal year 2010;  limits the number of full-time equivalent positions to 45.5; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0359/,
H0360,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bayer'],,"APPROPRIATIONS - EDUCATIONAL PUBLIC BROADCASTING - Appropriates $2,612,600 to the Idaho Educational Public Broadcasting System; limits the number of full-time equivalent positions to 33; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0360/,
H0361,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bolz'],,"APPROPRIATIONS - IDAHO STATE POLICE - Appropriates $65,877,900 to the Idaho State Police for fiscal year 2010; limits the number of full-time equivalent positions to 549.07; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0361/,
H0362,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Ringo'],,"APPROPRIATIONS - AGRICULTURAL RESEARCH/COOPERATIVE EXTENSION SERVICE - Appropriates $25,039,900 to the Board of Regents of the University of Idaho for the Agricultural Research and Cooperative Extension Service for fiscal year 2010; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0362/,
H0363,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Ringo'],,"APPROPRIATIONS - HUMAN RIGHTS COMMISSION - Appropriates $880,000 to the Office of the Governor for the Human Rights Commission for fiscal year 2010; and limits the number of full-time equivalent positions to 11.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0363/,
H0364,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bolz'],,"APPROPRIATIONS - STATE APPELLATE PUBLIC DEFENDER - Appropriates $2,145,700 to the Office of State Appellate Public Defender for fiscal year 2010; limits authorized full-time equivalent positions to 21; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0364/,
H0365,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bolz'],,"APPROPRIATIONS - DEPARTMENT OF CORRECTION - Appropriates $169,565,000 to the Department of Correction for fiscal year 2010; limits the number of authorized full-time equivalent positions to 1,626.8; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0365/,
H0366,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Jaquet'],,"APPROPRIATIONS - SELF-GOVERNING AGENCIES - MEDICAL BOARDS, REGULATORY BOARDS - Appropriates $10,523,600 to the Self-Governing Agencies for the Medical Boards and the Regulatory Boards; limits the number of full-time equivalent positions to 102.3; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0366/,
H0367,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Henderson'],,"APPROPRIATIONS - STATE LIQUOR DISPENSARY - Appropriates $15,445,200 to the State Liquor Dispensary for fiscal year 2010; limits the number of full-time equivalent positions to 201; reappropriates certain fund balances; amends the Laws of 2006 to revise a certain date; provides legislative intent on personnel costs; and directs salary reductions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0367/,
H0368,,S Fin,"Introduced, read first time; referred to: Finance",2009-04-29,,,['Representative Bayer'],,"APPROPRIATIONS - DEPARTMENT OF PARKS & RECREATION AND DEPARTMENT OF AGRICULTURE - Appropriates an additional $1,580,000 to the Department of Parks and Recreation for fiscal year 2009 and 2010 to be used for administrative costs and pass through funds, and appropriates an additional $1,515,000 to the Department of Agriculture for implementation of the Invasive Species Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0368/,
H0369,,S Fin,05/06; Recommitted to Finance,2009-04-29,,,['Representative Bayer'],,APPROPRIATIONS - PUBLIC SCHOOLS DIVISION OF OPERATIONS - Amends Section 6 of House Bill No. 325 relating to the textbook allowance.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0369/,
H0370,,H Approp,U.C. to be returned to Appropriations Committee,,,,,,APPROPRIATIONS - PUBLIC SCHOOLS DIVISION OF TEACHERS - Appropriating additional funds from the Public Education Stablization Fund to the Public Schools/Division of Teachers for fiscal year 2010.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0370/,
H0371,,LAW,"Reported Signed by Governor on May 7, 2009; Session Law Chapter 311; Effective: 07/01/2009",2009-04-29,2009-05-04,,"['Representative Bayer', 'Senator Keough']",Signed,APPROPRIATIONS - SUPERINTENDENT OF PUBLIC INSTRUCTION - Appropriating addtional moneys to the Superintendent of Public Instruction for fiscal year 2010.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0371/,
H0372,Amended,LAW,"Reported Signed by Governor on May 18, 2009; Session Law Chapter 341; Effective: 07/01/09 Section 1;; 01/01/10 Section 145;; 01/01/11 Sections 2 through 144 & Sections 146 through 160 with stipulated reporting requirements",2009-05-05,2009-05-05,,"['Representative Lake', 'Senator Hill']",Signed,"APPROPRIATIONS - SECRETARY OF STATE - ELECTIONS - Appropriates an additional $1,500,000 to the Secretary of State for trustee and benefit payments; limits elections to two dates in each calendar year, except for school districts that are allowed two additional election dates; to specify those elections to be held in even-numbered years and those elections to be held in odd-numbered years; to transition certain terms of office from an odd number of years to four year or six year terms; to provide for all elections to be conducted by the appropriate county clerk, except for water districts, ground water recharge districts, ground water management districts and irrigation districts; to provide for an annual distribution from sales tax revenues to counties to fund the additional cost of conducting elections; and to provide a report.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0372/,
H0373,,S Educ,"Introduced, read first time; referred to: Education",2009-04-29,,,['Representative Nonini'],,"EDUCATION - Amends, repeals and adds to existing law relating to education to revise provisions relating to certain severance payments, revising and repealing provisions relating to early retirement incentives and revising other provisions relating to education.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0373/,
H0374,,LAW,"Reported Signed by Governor on May 18, 2009; Session Law Chapter 342; Effective: 07/01/2009",2009-05-07,2009-05-08,,"['Representative Nonini', 'Senator Goedde']",Signed,EDUCATION - Amends and repeals existing law relating to education.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0374/,
H0375,,H W/M,U.C. to be returned to Ways & Means Committee,,,,,,ROADS - Amends existing law to revise distributions of revenues from the gasoline tax and to revise distributions from the Highway Distribution Account.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2009/legislation/H0375/,
