bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0478,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 111; Effective: 07/01/2010",01/03/2010,16/03/2010,,"['Representative Jarvis', 'Senator Coiner']",Signed,"BOARD OF ENGINEERS AND LAND SURVEYORS - Amends existing law relating to engineers and surveyors to remove provisions requiring an applicant for certification as an engineer intern or land surveyor intern, to provide certain references and to remove provisions relating to fees for licensure by examination; to revise requirements relating to written examinations; to revise renewal requirements and expiration days for certificates of authorization issued to business entities; and to provide for the duty of responsible charge of a project when a licensee is not available to seal, sign and date final documents.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0478/,
H0479,,H Rev/Tax,02/05; Reported Printed and Referred to Revenue & Taxation,,,,,,INCOME TAXATION - Adds to existing law to provide a tax credit for companies that provide venture capital to small businesses with twenty or fewer employees.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0479/,
H0480,Amended,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 112; Effective: 07/01/2010",04/03/2010,17/03/2010,,"['Representative Luker', 'Senator McGee']",Signed,PHARMACISTS - Amends existing law relating to pharmacists to provide requirements for requesting a refill of an existing prescription drug order by facsimile transmittal.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0480/,
H0481,,LAW,"Reported Signed by Governor on March 18, 2010; Session Law Chapter 64; Effective: 07/01/2010",25/02/2010,10/03/2010,,"['Representative Thompson', 'Senator Lodge']",Signed,PHARMACISTS - Amends existing law relating to pharmacists to extend the length of time in which veterinarians are required to provide written confirmation of oral drug orders.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0481/,
H0482,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 113; Effective: 07/01/2010",25/02/2010,16/03/2010,,"['Representative Chew', 'Senator Bock']",Signed,PHARMACISTS - Amends existing law relating to pharmacists to allow certain persons to deliver a lawfully obtained legend drug to an authorized person for purposes of disposal.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0482/,
H0483,,LAW,"Reported Signed by Governor on March 18, 2010; Session Law Chapter 63; Effective: 07/01/2010",25/02/2010,10/03/2010,,"['Representative Rusche', 'Senator Broadsword']",Signed,PHARMACISTS - Amends existing law relating to pharmacists to require certain applicants submit to and pay the cost of a fingerprint-based criminal history check.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0483/,
H0484,,LAW,"Reported Signed by Governor on March 18, 2010; Session Law Chapter 57; Effective: 07/01/2010",23/02/2010,11/03/2010,,"['Representative Gibbs', 'Senator Smyser']",Signed,BOARD OF NURSING - Amends existing law relating to nurses to remove archaic language and to revise provisions relating to board member terms of office.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0484/,
H0485,,H St Aff,02/08; Reported Printed and Referred to State Affairs,,,,,,UNCLAIMED PROPERTY LAW - Amends existing law to transfer the administration of the state’s unclaimed property law to the State Treasurer from the State Tax Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0485/,
H0486,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 132; Effective: 01/01/11",22/02/2010,18/03/2010,,"['Representative Cronin', 'Senator Winder']",Signed,MOTOR VEHICLES - LICENSE PLATES - Amends and adds to existing law relating to special motor vehicle license plates to establish an Idaho mountain biking special license plate program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0486/,
H0487,,H Bus,02/09; Reported Printed and Referred to Business,,,,,,GROUP INSURANCE - Amends existing law to provide that the Director of the Department of Administration may provide group insurance benefits to Idaho employers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0487/,
H0488,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",22/02/2010,,,"['Representative Rusche', 'Representative Moyle']",,TAX REBATE - AIRCRAFT REPAIRS - Adds to existing law to provide for a rebate of sales or use tax paid for certain aircraft repairs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0488/,
H0489,,H Rev/Tax,02/09; Reported Printed and Referred to Revenue & Taxation,,,,,,"LOCAL IMPROVEMENT DISTRICTS - Amends existing law to provide when a local improvement district is created by resolution of the city council that no bonds, registered warrants or interim warrants in an amount of $250,000 or more may be issued unless such issuance is approved, either by not less than sixty percent or more of the resident owners of taxable property within the district or two-thirds of the owners of taxable property subject to assessment within such local improvement district voting on the question at an election called for that purpose.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0489/,
H0490,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 133; Effective: 01/01/10",22/02/2010,18/03/2010,,"['Representative Moyle', 'Representative Bayer', 'Senator Heinrich']",Signed,PROPERTY TAXATION - Amends existing law to provide a Board of County Commissioners may declare that all or a portion of the market value of a defined project based on investment in new plant and building facilities meeting certain tax incentive criteria shall be exempt from property taxation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0490/,
H0491,,S St Aff,"Introduced, read first time; referred to: State Affairs",22/02/2010,,,['Representative Pasley-Stuart'],,CONSTITUTIONAL AMENDMENTS - STATEMENTS - Amends existing law to provide that the Secretary of State shall cause to be printed in the voters’ pamphlet the arguments for and against constitutional amendments prepared by the Legislative Council and the question to appear on the ballot.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0491/,
H0492,,LAW,"Law without signature - April 12, 2010",01/03/2010,25/03/2010,,"['Representative Gibbs', 'Senator Geddes']",Passed without signature,"DEATH CERTIFICATES - Amends existing law to revise fees the State Registrar is entitled to receive and to provide that for each certified copy of a death certificate there shall be charged an additional fee of one dollar to be deposited in the State Treasurer’s Local Government Investment Pool; to provide that such moneys shall be used for the training of newly elected coroners and for the continuing education of couny coroners, to provide that all newly elected or appointed county coroners attend a coroner’s school that is sponsored or endorsed by the Idaho State Association of County Coroners; and to provide continuing education requirements for county coroners.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0492/,
H0493,Amended,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 275; Effective: 07/01/10;; 07/01/16 Sunset Clause",29/03/2010,23/03/2010,,"['Representative Thayn', 'Representative Durst', 'Senator Fulcher']",Signed,"EDUCATION - MASTERY ADVANCEMENT PILOT PROGRAM - Adds to existing law to provide for a Mastery Advancement Pilot Program, to provide for a Mastery Advancement Scholarship, and to provide for rules.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0493/,
H0494,,LAW,"Reported Signed by Governor on March 18, 2010; Session Law Chapter 56; Effective: 07/01/2010",23/02/2010,11/03/2010,,"['Representative Rusche', 'Senator Bock']",Signed,"HEALTH CARE PLANNING - Amends and repeals existing law relating to health care planning to revise duties of the commission related to health information technology planning, to permit the commission to use data from other sources, to promote health and patient safety planning, and to revise the duties of the commission related to health quality and patient safety planning.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0494/,
H0495,Amended,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 134; Effective: 07/01/10;; 07/01/14 Sunset Clause",04/03/2010,18/03/2010,,"['Representative Rusche', 'Senator McGee']",Signed,CHILDHOOD IMMUNIZATION - Adds to existing law relating to childhood immunization to provide for the Childhood Immunization Policy Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0495/,
H0496,,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 246; Effective: 07/01/2010",01/03/2010,24/03/2010,,"['Representative Moyle', 'Senator Pearce']",Signed,"ELECTIONS - VOTER IDENTIFICATION - Amends and adds to existing law relating to elections to provide that each elector shall show a photo identification or personal identification affidavit, to provide that all voters shall be required to provide certain personal identification at the polls or at the absent elector polling places; and to provide for an affidavit in lieu of personal identification.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0496/,
H0497,,H St Aff,02/10; Reported Printed and Referred to State Affairs,,,,,,"EMPLOYMENT - UNAUTHORIZED ALIENS - Amends and adds to existing law relating to employment of unauthorized aliens to prohibit employment of unauthorized aliens, to provide provisions relating to the filing and investigation of a complaint; and to provide provisions relating to notice from the State Tax Commission to certain employers.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0497/,
H0498,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 135; Effective: 07/01/2010",22/02/2010,18/03/2010,,"['Representative Hart', 'Senator Bock']",Signed,POST-CONVICTION PROCEDURE ACT - Amends existing law relating to the Uniform Post-Conviction Procedure Act to revise provisions relating to a petition for the performance of certain fingerprint or DNA testing and to provide that petitioner may choose certain DNA testing laboratories to perform DNA testing and that such testing shall be at petitioner’s expense.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0498/,
H0499,,H Jud,"02/11; Reported Printed and Referred to Judiciary, Rules, & Administration",,,,,,PATERNITY LAW - Amends existing law relating to paternity to revise provisions as they relate to unmarried biological fathers; to provide that certain disclosures shall be required to be made by unmarried mothers; to revise provisions relating to notices of birth and adoption proceedings; and to provide procedures for unmarried biological fathers relating to claims for paternity and custody.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0499/,
H0500,,H Jud,"02/11; Reported Printed and Referred to Judiciary, Rules, & Administration",,,,,,INDIAN COUNTRY - JURISDICTION - Amends and adds to existing law relating to jurisdiction in Indian country to revise a definition; and to provide for state and Indian tribal cooperative law enforcement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0500/,
H0501,,H Bus,02/11; Reported Printed and Referred to Business,,,,,,LOCAL GOVERNMENT - Amends and repeals existing law relating to local government to provide that certain inspection provisions are inapplicable when installations are covered by local government ordinances and to provide other provisions relating to local governments and electrical and plumbing inspections.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0501/,
H0502,,LAW,"Reported Signed by Governor on March 31, 2010; Session Law Chapter 160; Effective: 07/01/2010",16/03/2010,23/03/2010,,"['Representative Gibbs', 'Senator Coiner']",Signed,MODULAR BUILDING ADVISORY BOARD - Amends existing law relating to the Modular Building Advisory Board to provide for an honorarium.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0502/,
H0503,,LAW,"Reported Signed by Governor on March 31, 2010; Session Law Chapter 165; Effective: 07/01/2010",16/03/2010,25/03/2010,,"['Representative Chadderdon', 'Senator Goedde']",Signed,DIVISION OF BUILDING SAFETY - Amends existing law relating to the Division of Building Safety to provide for an examination fee.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0503/,
H0504,,LAW,"Reported Signed by Governor on March 31, 2010; Session Law Chapter 166; Effective: 07/01/2010",16/03/2010,25/03/2010,,"['Representative Jarvis', 'Representative Thompson', 'Senator Smyser']",Signed,UNIFORM SCHOOL BUILDING SAFETY ACT - Amends existing law relating to the Uniform School Building Safety Act to revise membership of the Idaho Uniform School Building Safety Code Committee; to revise provisions relating to certain powers and duties; and to remove language relating to the Department of Administration.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0504/,
H0505,,H Bus,02/11; Reported Printed and Referred to Business,,,,,,LANDLORDS - SECURITY DEPOSITS - Amends existing law to provide for interest to be paid on security deposits to be paid to the tenant by a landlord.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0505/,
H0506,,H Bus,02/11; Reported Printed and Referred to Business,,,,,,ATHLETIC COMMISSION - Amends existing law to revise provisions relating to the State Athletic Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0506/,
H0507,,H Bus,02/11; Reported Printed and Referred to Business,,,,,,CONTRACTOR REGISTRATION ACT - Amends existing law relating to the Idaho Contractor Registration Act to revise requirements relating to an application for registration as a contractor; and to revise provisions relating to the board’s authority to investigate and discipline.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0507/,
H0508,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 136; Effective: 07/01/2010",01/03/2010,18/03/2010,,"['Representative Takasugi', 'Senator Lodge']",Signed,CRIME VICTIMS COMPENSATION - Adds to existing law relating to crime victims compensation to provide for payments to medical providers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0508/,
H0509,Amended,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 276; Effective: 04/08/10",29/03/2010,24/03/2010,,"['Representative Hagedorn', 'Senator LeFavour']",Signed,EMPLOYMENT SECURITY LAW - Adds to existing law relating to the employment security law to provide for youth employment and job training programs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0509/,
H0510,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 114; Effective: 03/25/10",02/03/2010,17/03/2010,,"['Representative Lake', 'Senator LeFavour']",Signed,EMPLOYMENT SECURITY LAW - Adds to and amends existing law to revise appeals procedures before the Department of Labor for the state’s employment security law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0510/,
H0511,,H Educ,02/11; Reported Printed and Referred to Education,,,,,,COUNCIL FOR PURCHASES FROM PEOPLE WITH SEVERE DISABILITIES - Amends existing law relating to state government to establish the Idaho Council for Purchases from People with Severe Disabilities.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0511/,
H0512,,H Rev/Tax,02/11; Reported Printed and Referred to Revenue & Taxation,,,,,,"INCOME TAX REFUND - Adds to existing law to provide designation by individuals of income tax refunds or to designate in addition to tax liability to the Election Campaign Fund, and to provide administrative procedures for use of moneys in the Election Campaign Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0512/,
H0513,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 81; Effective: 03/25/10",16/02/2010,16/03/2010,,"['Representative Raybould', 'Senator Hill']",Signed,"TAXES - Amends existing law relating to taxes to provide that purchases made with coupons issued under the federal Food, Conservation, and Energy Act of 2008 are exempt from specified taxes.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0513/,
H0514,,LAW,"Reported Signed by Governor on March 18, 2010; Session Law Chapter 62; Effective: 07/01/2010",25/02/2010,10/03/2010,,"['Representative Boe', 'Senator Corder']",Signed,DISPOSITION OF RECORDS - Amends existing law to provide that disposition of records shall be under the direction and supervision of the elected official or department head responsible for such records.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0514/,
H0515,,H Loc Gov,U.C. to be returned to Local Government Committee,,,,,,PROPERTY TAX - Amends existing law to provide an alternative procedure for the collection of a delinquency of any personal property tax by counties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0515/,
H0516,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 115; Effective: 07/01/2010",25/02/2010,16/03/2010,,"['Representative Clark', 'Senator Stegner']",Signed,"WARRANTS OF DISTRAINT - Amends existing law to provide that fees allowed for issuing warrants of distraint, collection, levy and return of the same shall be set by ordinance by the Board of County Commissioners.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0516/,
H0517,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 116; Effective: 07/01/2010",02/03/2010,17/03/2010,,"['Representative Chew', 'Senator Lodge']",Signed,PHARMACISTS - Amends existing law relating to pharmacists to revise the annual registration renewal date to engage in the practice of pharmacy across state lines and to revise the annual license renewal date to engage in the practice of pharmacy.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0517/,
H0518,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 117; Effective: 07/01/2010",02/03/2010,17/03/2010,,"['Representative Nielsen', 'Senator LeFavour']",Signed,"UNIFORM CONTROLLED SUBSTANCES - Amends existing law relating to uniform controlled substances to revise provisions relating to Schedule I controlled substances; and to revise provisions relating to Schedules II, III, IV and V drugs and other substances.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0518/,
H0519,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 118; Effective: 07/01/2010",02/03/2010,17/03/2010,,"['Representative Luker', 'Senator Lodge']",Signed,UNIFORM CONTROLLED SUBSTANCES - Amends existing law relating to uniform controlled substances to define a term.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0519/,
H0520,,H St Aff,02/12; Reported Printed and Referred to State Affairs,,,,,,VIDEO SERVICES - Adds to existing law to provide for use of public right-of-way to provide video service.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0520/,
H0521,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 137; Effective: 07/01/2010",02/03/2010,18/03/2010,,"['Representative Stevenson', 'Senator Heinrich']",Signed,FEES - COUNTY RECORDER - Amends existing law to revise fees that may be charged by a county recorder to the party procuring his services and to clarify terms.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0521/,
H0522,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 138; Effective: 03/29/10",01/03/2010,18/03/2010,,"['Representative Gibbs', 'Senator Geddes']",Signed,OUT-OF-STATE EMERGENCY RESPONDERS - Adds to and amends existing law relating to out-of-state emergency responders to define terms and to provide provisions relating to liability of out-of-state emergency responders who enter this state in response to an emergency; to provide that provisions relating to authorized emergency and police vehicles and liability shall apply to certain drivers of authorized emergency or police vehicles of other states.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0522/,
H0523,Amended,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",04/03/2010,,,['Representative Jaquet'],,JUVENILE CORRECTIONS ACT -  Amends existing law relating to the Juvenile Corrections Act to provide that the court retains jurisdiction over a juvenile until age twenty-five for violations of probation or informal disposition filed prior to the former juvenile’s twenty-first birthday.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0523/,
H0524,Amended,H Jud,"03/17; U.C. to be returned to Judiciary, Rules, & Administration Committee",,,,,,"FEES - Amends and adds to existing law relating to fees to establish an emergency surcharge fee to be deposited into the ISTARS Technology Fund and into the Drug Court, Mental Health Court and Family Court Services Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0524/,
H0525,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 119; Effective: 07/01/2010",25/02/2010,16/03/2010,,"['Representative Anderson', 'Senator Cameron']",Signed,"FILM AND TELEVISION PRODUCTION BUSINESS REBATE FUND - Amends existing law to clarify that the Film and Television Production Business Rebate Fund may consist of grants, federal moneys, donations or funds from any other source.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0525/,
H0526,,LAW,"Reported Signed by Governor on March 30, 2010; Session Law Chapter 154; Effective: 07/01/2010",02/03/2010,18/03/2010,,"['Representative Higgins', 'Senator Coiner']",Signed,DEPARTMENT OF LANDS - TIMBER SALES - Amends existing law relating to security interests to provide that filing a financing statement is not necessary to perfect a security interest in timber sold by the state of Idaho.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0526/,
H0527,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 139; Effective: 07/01/2010",24/02/2010,18/03/2010,,"['Representative Takasugi', 'Senator Coiner']",Signed,INDUSTRIAL COMMISSION - Amends existing law relating to the Industrial Commission to revise provisions relating to required statistical information.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0527/,
H0528,,H FAILED,03/03; Read Third Time in Full - FAILED - 31-39-0,03/03/2010,,,,,INSURANCE - Amends existing law relating to insurance to provide certain contractual obligations of an insurance company and a managed care organization.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0528/,
H0529,,LAW,"Reported Signed by Governor on March 26, 2010; Session Law Chapter 126; Effective: 07/01/2010",04/03/2010,18/03/2010,,"['Representative Bayer', 'Senator Coiner']",Signed,"DENTAL SERVICES - Adds to existing law to provide provisions for contracts with providers for dental services, to define ""covered services"" and to provide application.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0529/,
H0530,,H Bus,02/15; Reported Printed and Referred to Business,,,,,,INSURANCE - Repeals and amends existing law relating  to health care provider contracts and to grievance procedure.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0530/,
H0531,Amended,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 245; Effective: 04/08/10",04/03/2010,24/03/2010,,"['Representative Boyle', 'Senator Schroeder', 'Senator Geddes']",Signed,"FISH AND GAME - Amends existing law relating to fish and game to provide for the confidentiality of certain fish and game records; to prohibit harassment, intimidation and threats relating to the lawful taking and control of fish and wildlife; and to clarify that certain prohibitions shall not apply to constitutionally protected activities.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0531/,
H0532,Amended,H FAILED,03/18; Read third time in full as amended - FAILED - 25-43-2,18/03/2010,,,,,FISH AND GAME - CONSERVATION PERMITS - Adds to and amends existing law relating to fish and game to provide for conservation permits relating to entry upon designated department lands.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0532/,
H0533,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 120; Effective: 03/25/10",04/03/2010,16/03/2010,,"['Representative Anderson', 'Senator Corder']",Signed,"INVASIVE SPECIES - Amends existing law relating to invasive species to provide for the assessment of fees on sailboats, to revise fee provisions, to provide for replacement stickers, and to provide for stickers for those engaged in the manufacture and sale of vessels.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0533/,
H0534,Amended,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 277; Effective: 07/01/2010",29/03/2010,24/03/2010,,"['Representative Chew', 'Senator LeFavour']",Signed,PHARMACISTS - Adds to existing law relating to pharmacists to define terms and to provide notification of drug product selection for epilepsy and seizure drugs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0534/,
H0535,Amended,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",04/03/2010,,,['Representative Burgoyne'],,"FEES - Amends existing law to revise when attorney’s fees, witness fees and expenses may be awarded.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0535/,
H0536,,H Loc Gov,02/16; Reported Printed and Referred to Local Government,,,,,,COMMUNITY INFRASTRUCTURE DISTRICTS - Amends and repeals existing law relating to community infrastructure districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0536/,
H0537,Amended,LAW,"Reported Signed by Governor on March 31, 2010; Session Law Chapter 161; Effective: 07/01/2010",11/03/2010,23/03/2010,,"['Representative Gibbs', 'Senator LeFavour']",Signed,SOCIAL WORK LICENSING ACT - Amends existing law relating to the Social Work Licensing Act to revise licensing qualifications.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0537/,
H0538,,LAW,"Reported Signed by Governor on March 25, 2010; Session Law Chapter 121; Effective: 07/01/2010",04/03/2010,17/03/2010,,"['Representative Thompson', 'Senator Lodge']",Signed,FREEDOM OF CHOICE OF DENTURES ACT - Amends existing law relating to the Freedom of Choice of Dentures Act to revise lay board member compensation; and to raise the license renewal fee maximum.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0538/,
H0539,,H Health/Wel,02/16; Reported Printed and Referred to Health & Welfare,,,,,,RESIDENTIAL CARE ADMINISTRATORS ACT - Amends existing law relating to the Idaho Residential Care Administrators Act to revise board member compensation; and to revise candidate qualifications for licensure examination.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0539/,
H0540,,LAW,"Reported Signed by Governor on March 29, 2010; Session Law Chapter 140; Effective: 01/01/11",25/02/2010,18/03/2010,,"['Representative Ringo', 'Senator Heinrich']",Signed,MOTOR VEHICLES - LICENSE PLATES - Amends and adds to existing law relating to special motor vehicle license plates to establish the Selway-Bitterroot Wilderness Special License Plate Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0540/,
H0541,Amended,S St Aff,"Introduced, read first time; referred to: State Affairs",22/03/2010,,,['Representative Hart'],,"MOTOR VEHICLES - DRIVER’S LICENSES - Amends existing law to provide that the state of Idaho shall establish the legal presence of certain persons; to revise provisions relating to certain photographs, to provide provisions relating to certain machine readable information, to prohibit the use of certain devices or techniques that can transmit certain information, to provide for consent or voluntary participation, to provide that no person shall utilize certain searching technology to search a database and to provide exceptions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0541/,
H0542,,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 258; Effective: 04/08/10",25/02/2010,24/03/2010,,"['Representative Wood', 'Senator Keough']",Signed,"MOTOR VEHICLE REGISTRATION AND CERTIFICATION - Amends existing law relating to motor vehicle registration and certification to provide that certain businesses, trusts or other statutorily created entities shall provide a written statement.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0542/,
H0543,,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 261; Effective: 07/01/2010",05/03/2010,24/03/2010,,"['Representative Hagedorn', 'Senator Jorgenson']",Signed,"FIREARMS, EXPLOSIVES AND OTHER DEADLY WEAPONS - Adds to and amends existing law relating to firearms, explosives and other deadly weapons to provide for unlawful acts relating to a hoax destructive device and to provide penalties.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0543/,
H0544,,LAW,"Reported Signed by Governor on March 22, 2010; Session Law Chapter 69; Effective: 07/01/2010",24/02/2010,11/03/2010,,"['Representative Bedke', 'Senator Stegner']",Signed,"HIGHER EDUCATION STABILIZATION FUND - Adds to existing law to create the Higher Education Stabilization Fund, to create the strategic interest account, to provide moneys for the strategic interest account, to create surplus stabilization accounts, to provide moneys for the surplus stabilization accounts and to provide that expenditures from such accounts shall be subject to legislative appropriation.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0544/,
H0545,Amended,LAW,"Reported Signed by Governor on April 8, 2010; Session Law Chapter 278; Effective: 07/01/2010",29/03/2010,23/03/2010,,"['Representative Jarvis', 'Senator Pearce']",Signed,"EDUCATION - Amends existing law relating to education to revise the definition of ""habitual truant,"" to provide for a certain designee and to provide that a child who is an habitual truant shall come under the purview of the Juvenile Corrections Act if he or she was within the age of compulsory attendance at the time of the violation.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0545/,
H0546,,H Educ,02/16; Reported Printed and Referred to Education,,,,,,POLITICAL SUBDIVISIONS - SCHOOL DISTRICTS - Amends existing law relating to purchasing by political subdivisions to revise provisions relating to procurement requirements for certain contracts or purchases by school districts; to provide that certain procurement provisions shall apply to school districts and to provide that a political subdivision may acquire property from a responsible bidder whose bid meets certain requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2010/legislation/H0546/,
