bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0439,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 200; Effective: 07/01/2016",2016-02-18,2016-03-15,,"['Representative Perry', 'Senator Nonini']",Signed,STATE APPELLATE PUBLIC DEFENDER - Amends existing law to provide that the State Appellate Public Defender shall provide representation for certain interlocutory appeals and to revise provisions relating to post-conviction relief and habeas corpus proceedings.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0439/,
H0440,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 92; Effective: 07/01/2016",2016-02-12,2016-03-09,,"['Representative Crane', 'Senator Winder']",Signed,INSURANCE - Amends existing law to provide an exception to the requirement that every domestic insurer must have and maintain its principal place of business and home office in this state.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0440/,
H0441,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 163; Effective: 07/01/2016",2016-02-17,2016-03-14,,"['Representative Smith', 'Senator Lakey']",Signed,COSMETICIANS - Amends existing law to provide for license renewal.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0441/,
H0442,,H Educ,02/05; Reported Printed and Referred to Education,,,,,,EDUCATION - Amends existing law to establish additional provisions regarding supplemental contracts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0442/,
H0443,Amended,LAW,"Reported Signed by Governor on March 28, 2016; Session Law Chapter 226; Effective: 07/01/2016",2016-03-07,2016-03-16,,"['Representative McCrostie', 'Senator Stennett']",Signed,MUNICIPAL RECORDS - Repeals and amends existing law regarding retention and storage of historical municipal records using photographic and digital media.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0443/,
H0444,,H Transp,02/23; U.C. to be returned to Transportation & Defense Committee,,,,,,VINTAGE SNOWMOBILES - Amends existing law to provide that owners of vintage snowmobiles shall not be required to obtain certificates of number or to display validation stickers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0444/,
H0445,,LAW,"Reported Signed by Governor on March 15, 2016; Session Law Chapter 46; Effective: 03/15/2016",2016-02-10,2016-03-04,,"['Representative Burtenshaw', 'Senator Bair']",Signed,"APPROPRIATIONS - DEPARTMENT OF AGRICULTURE - Changes the fiscal year 2016 appropriation to the Department of Agriculture for a net increase of $2,014,500; and authorizes one additional position.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0445/,
H0446,,LAW,"Reported Signed by Governor on February 25, 2016; Session Law Chapter 18; Effective: 02/25/2016",2016-02-10,2016-02-17,,"['Representative Gibbs', 'Senator Bair']",Signed,"APPROPRIATIONS - DEPARTMENT OF WATER RESOURCES - Appropriates an additional $484,900 to the Department of Water Resources for fiscal year 2016.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0446/,
H0447,Amended,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 164; Effective: 03/23/2016",2016-03-15,2016-03-07,,"['Representative Cheatham', 'Senator Anthon']",Signed,PUBLIC RECORDS - Amends existing law to provide that records regarding critical infrastructure of any public agency shall be exempt from disclosure.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0447/,
H0448,,H Rev/Tax,02/09; Reported Printed and Referred to Revenue & Taxation,,,,,,TAXING DISTRICT BUDGETS - Amends existing law to require notice and a public hearing prior to a taxing district budgeting a forgone increase.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0448/,
H0449,,S Loc Gov,"Introduced, read first time; referred to: Local Government & Taxation",2016-02-17,,"['Representative Janet Trujillo', 'Representative Scott Bedke', 'Representative Mike Moyle', 'Representative Jeff Thompson', 'Representative Mark Nye', 'Representative Dan Rudolph', 'Senator Clifford Bayer', 'Senator Grant Burgoyne']",['Representative Trujillo'],,"SALES TAX - Amends existing law to add sales of food products by Idaho chapters of the Girl Scouts of the United States of America or the Boy Scouts of America to the definition of ""occasional sales"" exempt from sales tax.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0449/,
H0450,,H Educ,02/10; Reported Printed and Referred to Education,,,,,,"EDUCATION - Repeals, amends and adds to existing law to revise the calculation of the Educational Support Program; to revise provisions regarding reading assessments; and to provide provisions regarding a literacy intervention program.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0450/,
H0451,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 187; Effective: 07/01/2016",2016-02-24,2016-03-14,,"['Representative VanOrden', 'Senator Nonini']",Signed,EDUCATION - Repeals and adds to existing law regarding reading instruction and intervention.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0451/,
H0452,Amended,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 199; Effective: 07/01/2016",2016-03-16,2016-03-10,,"['Representative Kloc', 'Senator Ward-Engelking']",Signed,EDUCATION - Amends existing law regarding the transfer of accrued sick leave for certain employees; and to revise provisions regarding accrued unused sick leave.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0452/,
H0453,,H Health/Wel,02/10; Reported Printed and Referred to Health & Welfare,,,,,,MEDICAL LABORATORY SCIENCE PRACTICE - Adds to existing law to provide for the licensure of medical laboratory science practitioners.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0453/,
H0454,,LAW,"Reported Signed by Governor on March 31, 2016; Session Law Chapter 325; Effective: 07/01/2016",2016-02-23,2016-03-16,,"['Representative Thompson', 'Senator Rice']",Signed,UNDERGROUND FACILITIES - Amends and adds to existing law to create the Damage Prevention Board and to provide for its duties regarding the prevention of underground facilities damage.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0454/,
H0455,,LAW,"Reported Signed by Governor on March 17, 2016; Session Law Chapter 93; Effective: 03/17/2016",2016-02-22,2016-03-09,,"['Representative Boyle', 'Senator Lee']",Signed,"IDAHO APPLE COMMISSION - Amends, repeals and adds to existing law to revise provisions relating to the Idaho Apple Commission.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0455/,
H0456,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 165; Effective: 07/01/2016",2016-02-22,2016-03-14,,"['Representative Troy', 'Senator Bayer']",Signed,GRAPES AND WINE - Amends existing law to revise provisions regarding tax on the production of wine and on certain grapes and grape juice.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0456/,
H0457,,H FAILED,02/22; Read Third Time in Full - FAILED - 25-43-2,2016-02-22,,,,,MOTOR VEHICLES - Amends existing law to revise conditions under which special license plate programs shall be discontinued.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0457/,
H0458,Amended,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 166; Effective: 07/01/2019 - Section 8;; 07/01/2016 - All other sections",2016-03-15,2016-03-07,"['Representative Steven Harris', 'Senator Grant Burgoyne']","['Representative Harris', 'Senator Thayn']",Signed,"EDUCATION - Repeals, amends and adds to existing law relating to the ""8  in 6 Program""; and the Mastery Advancement Program; to provide for advanced opportunities and to grant the State Board of Education rulemaking authority.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0458/,
H0459,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 125; Effective: 07/01/2016",2016-02-23,2016-03-10,"['Representative Wendy Horman', 'Representative Linden Bateman', 'Representative Janet Trujillo', 'Representative Jeff Thompson']","['Representative Horman', 'Senator Mortimer']",Signed,EDUCATION - Amends existing law to provide for the Community College Start-Up Account in the Higher Education Stabilization Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0459/,
H0460,,H Educ,02/11; Reported Printed and Referred to Education,,,,,,EDUCATION - Amends existing law to revise provisions relating to contracts for transportation service.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0460/,
H0461,,LAW,"Law without signature - March 14, 2016",2016-02-19,2016-03-02,,"['Representative Dayley', 'Senator Lodge']",Passed without signature,FEES - Amends existing law to provide that a certain portion of surcharge fees shall be deposited in the state General Fund.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0461/,
H0462,Amended,S Res/Env,"Introduced, read first time; referred to: Resources & Environment",2016-02-25,,,['Representative Luker'],,HUNTING AND TRAPPING - Amends existing law to remove age limitations for certain exceptions and to provide for predatory and unprotected birds and animals.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0462/,
H0463,,LAW,"Law without signature - March 23, 2016",2016-02-19,2016-03-10,"['Representative Ron Mendive', 'Representative Kathleen Sims', 'Representative Shannon Mc', 'Representative Robert Anderst', 'Representative Clark Kauffman', 'Representative Brandon Hixon', 'Representative Joe Palmer', 'Representative Jason Monks', 'Representative John Vander', 'Representative Luke Malek', 'Representative Vito Barbieri', 'Representative Brent Crane', 'Representative Jeff Thompson', 'Representative Gayle Batt', 'Senator Jim Rice', 'Senator Jim Guthrie']","['Representative Malek', 'Senator Rice']",Passed without signature,MINIMUM WAGE - Amends existing law to revise obsolete language and to prohibit political subdivisions from establishing minimum wages higher than the minimum wages provided by state law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0463/,
H0464,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 167; Effective: 03/23/2016",2016-02-23,2016-03-14,,"['Representative Nielsen', 'Senator Winder']",Signed,STATE TREASURER - Amends and adds to existing law to revise duties of the State Treasurer regarding public endowment funds; and to grant authority for the State Treasurer to invest certain funds otherwise excluded from his duties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0464/,
H0465,,H St Aff,02/12; Reported Printed and Referred to State Affairs,,,,,,GENERAL CODE PROVISIONS - Adds to existing law to provide legislative intent on gender neutral language.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0465/,
H0466,,H W/M,"02/17; Bill Previously Held at Desk, Referred to Ways & Means",,,"['Representative Luke Malek', 'Representative Judy Boyle', 'Senator Grant Burgoyne', 'Senator Marv Hagedorn', 'Senator Cherie Buckner', 'Senator Michelle Stennett', 'Senator Lori Den']",,,INSPECTOR GENERAL - Adds to existing law to establish the Office of the Inspector General.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0466/,
H0467,,H Rev/Tax,"02/17; Bill Previously Held at Desk, Referred to Revenue & Taxation",,,,,,LOCAL IMPROVEMENT DISTRICTS - Amends existing law to remove certain authority of a city council and a board of county commissioners regarding a proposal for the creation of a local improvement district.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0467/,
H0468,,H Loc Gov,02/12; Reported Printed and Referred to Local Government,,,,,,CEMETERY MAINTENANCE DISTRICTS - Amends and adds to existing law to revise procedures for the consolidation of cemetery maintenance districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0468/,
H0469,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 198; Effective: 07/01/2016",2016-02-26,2016-03-15,"['Representative Thomas Dayley', 'Representative Mathew Erpelding', 'Senator Shawn Keough']","['Representative Dayley', 'Senator Keough']",Signed,"NOXIOUS WEEDS - Amends existing law to revise the definition of ""research facility.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0469/,
H0470,,H Agric Aff,02/12; Reported Printed and Referred to Agricultural Affairs,,,,,,DOGS - Amends and adds to existing law to provide for the regulation of dangerous or at-risk dogs.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0470/,
H0471,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 120; Effective: 07/01/2016",2016-02-22,2016-03-10,,"['Representative Gestrin', 'Senator Hagedorn']",Signed,RECREATION ACTIVITIES - Repeals and adds to existing law to revise violation and penalty provisions; to provide that moneys in the Motorbike Recreation Account may be used for securing use licenses and recreation easements; and to provide for the enforcement of certain rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0471/,
H0472,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 121; Effective: 07/01/2016",2016-02-23,2016-03-10,"['Representative Rick Youngblood', 'Representative Clark Kauffman', 'Representative Paul Shepherd', 'Representative Merrill Beyeler', 'Representative Van Burtenshaw', 'Senator Dan Johnson', 'Senator Mark Harris']","['Representative Troy', 'Senator Harris']",Signed,"LICENSE PLATES - Amends existing law to provide that the Idaho Transportation Department shall provide new plates bearing the same number or, if requested by the owner, the next available number, as it applies to certain vehicles for purposes of specified provisions of law.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0472/,
H0473,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 122; Effective: 07/01/2016",2016-02-23,2016-03-10,,"['Representative Kauffman', 'Senator Lakey']",Signed,MILITARY - Amends existing law to revise definitions and provisions regarding the applicability of certain law.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0473/,
H0474,,LAW,"Reported Signed by Governor on March 16, 2016; Session Law Chapter 69; Effective: 07/01/2016 - Section1;; 07/01/2017 - Section 2",2016-02-17,2016-03-08,"['Representative Mike Moyle', 'Representative Janet Trujillo']","['Representative Moyle', 'Senator McKenzie']",Signed,TAXING DISTRICT BUDGETS - Amends existing law to require notice and a public hearing prior to a taxing district budgeting a forgone increase.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0474/,
H0475,,H Rev/Tax,02/12; Reported Printed and Referred to Revenue & Taxation,,,,,,SALES TAX - Adds to existing law to provide an exemption from the sales and use tax on certain materials used in connection with a public highway or street.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0475/,
H0476,,LAW,"Reported Signed by Governor on March 22, 2016; Session Law Chapter 123; Effective: 07/01/2016",2016-02-22,2016-03-10,['Representative Julie Van'],"['Representative Nye', 'Representative VanOrden', 'Senator Anthon']",Signed,EDUCATION - Amends existing law to establish provisions regarding the statewide average class size.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0476/,
H0477,Amended,LAW,"Law without signature - April 7, 2016",2016-03-24,2016-03-21,"['Representative Ryan Kerby', 'Representative Pete Nielsen', 'Representative Brent Crane', 'Representative John Vander', 'Representative Greg Chaney', 'Representative Patrick Mc', 'Representative Rick Youngblood', 'Representative Paul Shepherd', 'Representative Caroline Troy', 'Representative Eric Redman', 'Representative Christy Perry', 'Representative Luke Malek', 'Representative Donna Pence', 'Representative Judy Boyle', 'Representative Lance Clow', 'Representative Julie Van', 'Representative Paulette Jordan', 'Representative Merrill Beyeler', 'Representative Terry Gestrin', 'Representative Sage Dixon', 'Senator Steven Thayn']","['Representative Kerby', 'Senator Thayn']",Passed without signature,"EDUCATION - Repeals, amends and adds to existing law to provide for the Postsecondary Credit Scholarship.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0477/,
H0478,,LAW,"Reported Signed by Governor on March 30, 2016; Session Law Chapter 279; Effective: 07/01/2016",2016-02-26,2016-03-17,"['Representative Caroline Troy', 'Representative Brent Crane', 'Representative Christy Perry', 'Representative Gayle Batt', 'Representative Jason Monks', 'Representative Judy Boyle', 'Representative Merrill Beyeler', 'Representative Mike Moyle', 'Representative Ron Mendive', 'Representative Ronald Nate', 'Representative Sage Dixon', 'Representative Scott Bedke', 'Representative Steven Miller', 'Representative Van Burtenshaw', 'Representative James Holtzclaw', 'Representative Joe Palmer', 'Representative Kathleen Sims', 'Representative Heather Scott', 'Senator Steve Vick', 'Senator Marv Hagedorn', 'Senator Jim Rice']","['Representative Troy', 'Senator Vick']",Signed,PUBLIC RECORDS - Amends existing law to provide that records of any certification or notification required by federal law to be made in connection with the acquisition or transfer of a firearm are exempt from disclosure under the Public Records Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0478/,
H0479,,H St Aff,02/15; Reported Printed and Referred to State Affairs,,,,,,PUBLIC UTILITIES LAW - Amends existing law to revise the maximum civil penalties for safety violations of pipeline facilities and gas transportation; to revise the factors to be considered in determining the amount of the civil penalty to be assessed or compromised and to revise the permitted use of the civil penalty or compromised amount.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0479/,
H0480,,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 341; Effective: 07/01/2016",2016-03-01,2016-03-16,,"['Representative Barbieri', 'Senator Patrick']",Signed,"LICENSURE BOARDS - Amends existing law to provide that the executive directors of the Board of Licensure of Professional Engineers and Professional Land Surveyors, the Board of Nursing and the Board of Pharmacy do not need to be licensees.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0480/,
H0481,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 168; Effective: 07/01/2016",2016-02-29,2016-03-14,"['Representative Thomas Loertscher', 'Representative Ken Andrus', 'Representative Merrill Beyeler', 'Representative Mathew Erpelding', 'Representative Kelley Packer', 'Representative Donna Pence', 'Representative Dan Rudolph', 'Representative Ilana Rubel', 'Representative Sue Chew', 'Senator Cherie Buckner', 'Senator Maryanne Jordan', 'Senator Steven Thayn']","['Representative Wintrow', 'Senator Buckner-Webb']",Signed,"RIGHT TO TRY ACT - Adds to existing law to implement the Right to Try Act regarding investigational drugs, biological products and devices for patients with terminal illnesses.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0481/,
H0482,,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 340; Effective: 07/01/2016",2016-03-01,2016-03-16,,"['Representative Barbieri', 'Senator Martin']",Signed,BOARDS - Amends existing law to revise qualifications for various licensure boards so that all members serve at the pleasure of the Governor and each board has at least one consumer member.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0482/,
H0483,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 197; Effective: 07/01/2016;; 07/01/2026 Sunset Clause - Section 1",2016-03-01,2016-03-15,,"['Representative Perry', 'Senator Hagedorn']",Signed,PHARMACY - Adds to existing law to provide that a pharmacist who dispenses a biological product shall communicate certain information to the prescriber.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0483/,
H0484,,H Health/Wel,02/15; Reported Printed and Referred to Health & Welfare,,,,,,PRIMARY CARE ACCESS PROGRAM - Amends and adds to existing law to implement the Primary Care Access Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0484/,
H0485,,LAW,"Reported Signed by Governor on March 30, 2016; Session Law Chapter 280; Effective: 07/01/2016",2016-03-02,2016-03-16,,"['Representative Anderson', 'Senator Martin']",Signed,EMPLOYMENT SECURITY ACT - Amends existing law to revise provisions regarding the base tax rate; and to revise the formula and maximum weeks of benefit entitlement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0485/,
H0486,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 169; Effective: 03/23/2016",2016-02-18,2016-03-14,,"['Representative Crane', 'Senator Martin']",Signed,BARBERS - Amends existing law to provide additional requirements regarding certain schools and colleges.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0486/,
H0487,,LAW,"Reported Signed by Governor on March 30, 2016; Session Law Chapter 281; Effective: 07/01/2016",2016-03-14,2016-03-22,,"['Representative McDonald', 'Senator Rice']",Signed,AGREEMENTS PROTECTING LEGITIMATE BUSINESS INTERESTS - Amends existing law to provide that a rebuttable presumption of irreparable harm is established under certain circumstances.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0487/,
H0488,,H Res/Con,02/15; Reported Printed and Referred to Resources & Conservation,,,,,,"PROSPECTING AND SMALL-SCALE DREDGE MINING - Amends and adds to existing law to provide that specified law shall not apply to prospecting and small-scale dredge mining, to prohibit regulations, restrictions, limitations or prohibitions regarding prospecting and small-scale dredge mining and to provide exceptions.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0488/,
H0489,,H Res/Con,02/15; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - HUNT PERMIT - Amends existing law to prohibit Fish and Game Commission members and Fish and Game employees from participating in any drawings for controlled hunt permits and from participating in any controlled hunts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0489/,
H0490,,H Res/Con,02/15; Reported Printed and Referred to Resources & Conservation,,,,,,FISH AND GAME - Amends existing law to prohibit Fish and Game Commission members from participating in any drawings for controlled hunt permits and from participating in any controlled hunts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0490/,
H0491,Amended,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 170; Effective: 07/01/2016",2016-02-25,2016-03-14,"['Representative Mark Nye', 'Representative Thomas Dayley', 'Representative Patrick Mc', 'Representative Greg Chaney', 'Representative Luke Malek', 'Representative Lynn Luker', 'Representative Eric Redman', 'Senator Jim Guthrie', 'Senator Jim Patrick', 'Senator Abby Lee', 'Senator Bert Brackett']","['Representative Kerby', 'Senator Lee']",Signed,LIENS - Repeals and adds to existing law to prohibit nonconsensual common law liens.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0491/,
H0492,,H Jud,"02/25; U.C. to be returned to Judiciary, Rules & Administration Committee",,,"['Representative Christy Perry', 'Representative Janet Trujillo']",,,STAFF ATTORNEYS - Adds to existing law to provide for the appointment and salaries of staff attorneys for judicial districts.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0492/,
H0493,,S Jud,"Introduced, read first time; referred to: Judiciary & Rules",2016-02-25,,,['Representative Perry'],,"FINES AND FORFEITURES - Amends existing law to provide that a certain amount shall be deposited in the Public School Income Fund and to provide that a certain amount shall be deposited in the Drug Court, Mental Health Court and Family Court Services Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0493/,
H0494,Amended,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 344; Effective: 07/01/2016",2016-03-24,2016-03-22,,"['Representative Luker', 'Senator McKenzie']",Signed,ALCOHOL - Amends existing law to reclassify certain alcohol age offenses as infractions and to provide for penalties.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0494/,
H0495,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 196; Effective: 07/01/2016",2016-02-23,2016-03-15,,"['Representative Gannon', 'Senator Jordan']",Signed,ALCOHOL VIOLATIONS - Amends existing law to provide that certain violations and records of violations shall be vacated and sealed.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0495/,
H0496,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 171; Effective: 07/01/2016",2016-02-29,2016-03-14,,"['Representative Clow', 'Senator Stennett']",Signed,CEMETERIES - Adds to existing law to provide a way for cities or cemetery maintenance districts operating cemeteries to recover and resell unused cemetery lots.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0496/,
H0497,Amended,LAW,"Reported Signed by Governor on April 5, 2016; Session Law Chapter 345; Effective: 07/01/2016",2016-03-24,2016-03-22,,"['Representative Bateman', 'Senator Lodge']",Signed,"LOBBYISTS - Adds to existing law to provide for reports by certain state entities, with exceptions, to the Secretary of State under the state sunshine law.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0497/,
H0498,,S St Aff,"Introduced, read first time; referred to: State Affairs",2016-02-29,,,['Representative Rusche'],,ELECTRONIC CIGARETTES - Amends existing law to require a certain permit to sell or distribute electronic cigarettes and to require a sign.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0498/,
H0499,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 172; Effective: 07/01/2016",2016-02-26,2016-03-14,,"['Representative Kauffman', 'Senator Lee']",Signed,FOOD - Amends and adds to existing law to provide that the Idaho State Department of Agriculture shall be the delegated authority to regulate certain activities if specified conditions are met.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0499/,
H0500,,LAW,"Reported Signed by Governor on March 23, 2016; Session Law Chapter 173; Effective: 07/01/2016",2016-02-29,2016-03-14,,"['Representative Romrell', 'Senator Schmidt']",Signed,MEDICARE PROVIDER PAYMENT - Amends existing law to provide that certain services will be reimbursed at 91% of the current Medicare rate.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0500/,
H0501,,LAW,"Reported Signed by Governor on March 30, 2016; Session Law Chapter 282; Effective: 03/30/2016",2016-03-02,2016-03-16,,"['Representative Packer', 'Senator Ward-Engelking']",Signed,WORKER’S COMPENSATION INSURANCE - Amends existing law to revise acceptable security instruments for worker’s compensation insurers.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0501/,
H0502,,H Jud,"02/17; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,"UNIFORM PROBATE CODE - Amends existing law to provide that certain persons may petition for a compromise of the claim of a minor, to provide for the order of priority to make a petition, to authorize a court to pass over a person having priority under certain conditions, to provide requirements for a petition and to provide for approval of a compromise and payment.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0502/,
H0503,,LAW,"Reported Signed by Governor on March 28, 2016; Session Law Chapter 227; Effective: 07/01/2016",2016-03-01,2016-03-17,,"['Representative Malek', 'Senator Anthon']",Signed,"TRUST DEEDS - Amends existing law to revise the definition of ""trustee.""",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0503/,
H0504,,LAW,"Reported Signed by Governor on March 24, 2016; Session Law Chapter 195; Effective: 07/01/2016",2016-03-02,2016-03-15,"['Representative Janet Trujillo', 'Representative Patrick Mc', 'Representative Lynn Luker', 'Representative John Gannon', 'Senator Todd Lakey']","['Representative Perry', 'Senator Lakey']",Signed,"PUBLIC DEFENSE - Amends and adds to existing law to authorize the Public Defense Commission to promulgate rules for indigent defense standards; to require compliance with indigent defense standards, to provide for indigent defense grants, to provide application procedures for indigent defense grants, to provide procedures for noncompliance with indigent defense standards; and to revise reporting requirements.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0504/,
H0505,,H Jud,"02/17; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,SEXUAL EXPLOITATION OF A CHILD - Adds to existing law to provide that sexual exploitation of a child by certain electronic means shall be a misdemeanor in certain instances and a felony in certain instances and that proceedings shall fall under the Juvenile Corrections Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0505/,
H0506,,H Jud,"02/17; Reported Printed and Referred to Judiciary, Rules & Administration",,,,,,BRIBERY AND CORRUPTION - Amends existing law to revise provisions regarding pecuniary benefits to public servants and to remove a certain exception.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2016/legislation/H0506/,
