bill_num,amended,short_outcome,final_action,house_vote_date,senate_vote_date,leg_cosponsors,floor_sponsors,gov_action,short_desc,long_desc,topics_all,topics_coded,t1,t1_aye,t2,t2_aye,t3,t3_aye,t4,t4_aye,t5,t5_aye,bill_group,link,notes
H0304,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 317; Effective: 07/01/2017",2017-03-21,2017-03-23,,"['Representative Youngblood', 'Senator Agenbroad']",Signed,"APPROPRIATIONS - STATE TREASURER - Appropriates $4,203,500 to the State Treasurer for fiscal year 2018; limits the number of authorized full-time equivalent positions to 26; provides for reappropriation authority for the LGIP Fund; provides legislative intent regarding conference-related activities; provides legislative intent regarding payment of bank service fees; and provides legislative intent regarding mitigation of bank service fees.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0304/,
H0305,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 318; Effective: 07/01/2017",2017-03-21,2017-03-23,,"['Representative Youngblood', 'Senator Agenbroad']",Signed,"APPROPRIATIONS - STATE APPELLATE PUBLIC DEFENDER - Appropriates $2,889,200 to the Office of the State Appellate Public Defender for fiscal year 2018; limits the number of authorized full-time equivalent positions to 23; provides legislative intent for the payment of outside counsel costs; provides legislative intent for the payment of capital representation costs; and provides for a cash transfer.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0305/,
H0306,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 319; Effective: 07/01/2017",2017-03-21,2017-03-23,,"['Representative Youngblood', 'Senator Agenbroad']",Signed,"APPROPRIATIONS - PARDONS AND PAROLE COMMISSION - Appropriates $3,011,600 to the Commission of Pardons and Parole for fiscal year 2018; and limits the number of authorized full-time equivalent positions to 34.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0306/,
H0307,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 326; Effective: 07/01/2017",2017-03-22,2017-03-24,,"['Representative Harris', 'Senator Siddoway']",Signed,"ADMINISTRATIVE RULES - Adds to existing law to provide that administrative rules that expire on July 1, 2017, will continue to be effective until July 1, 2018, to provide that administrative rules approved or extended by the adoption of a concurrent resolution shall be effective until July 1, 2018, or until such time as they expire, to provide that rules rejected by concurrent resolution shall be null, void and of no force and effect, and to authorize agencies to amend or repeal certain rules pursuant to the Administrative Procedure Act.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0307/,
H0308,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 320; Effective: 07/01/2017",2017-03-22,2017-03-23,,"['Representative Burtenshaw', 'Senator Bair']",Signed,"APPROPRIATIONS - DEPARTMENT OF AGRICULTURE - Appropriates $44,939,600 to the Department of Agriculture for fiscal year 2018; limits the number of authorized full-time equivalent positions to 209; appropriates an additional $171,300 to the Idaho State Police for fiscal year 2018; authorizes one additional full-time equivalent position to the Idaho State Police; and provides legislative intent regarding the Watercraft Inspection Program.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0308/,
H0309,,LAW,"Law without signature - April 11, 2017",2017-03-22,2017-03-23,,"['Representative Malek', 'Senator Martin']",Passed without signature,"APPROPRIATIONS - MILLENNIUM FUND - Appropriates, distributes and transfers a total of $9,136,200 from the Idaho Millennium Income Fund for fiscal year 2018; requires nonstate entities to sign an agreement with the state in order to receive funds; provides that certain unexpended and unencumbered moneys shall revert to the Idaho Millennium Income Fund at the end of fiscal year 2018; and provides that any remaining unexpended and unencumbered moneys in the Idaho Millennium Income Fund shall be transferred to the Idaho Millennium Permanent Endowment Fund at the end of fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0309/,
H0310,,H W/M,Referred to Ways & Means,,,"['Representative Lynn Luker', 'Representative Ryan Kerby', 'Representative Thomas Dayley', 'Representative Eric Redman', 'Representative Luke Malek', 'Representative Kelley Packer', 'Senator Marv Hagedorn', 'Senator Steven Thayn']",,,HEALTH CARE - Adds to and amends existing law to implement the Idaho Accountable Community Care Act.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0310/,
H0311,,H Educ,03/21; Reported Printed and Referred to Education,,,,,,STUDENTS - Amends existing law to authorize a pilot project wherein children under age 5 who are high-ability learners may begin school at an earlier age.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0311/,
H0312,,LAW,"Reported Signed by Governor on April 4, 2017; Session Law Chapter 321; Effective: 07/01/2017",2017-03-22,2017-03-23,,"['Representative Wintrow', 'Senator Lee']",Signed,"APPROPRIATIONS - STATE INDEPENDENT LIVING COUNCIL - Appropriates an additional $90,200 to the State Independent Living Council for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0312/,
H0313,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 327; Effective: 07/01/2017",2017-03-23,2017-03-24,,"['Representative Malek', 'Senator Lee']",Signed,"APPROPRIATIONS - HEALTH AND WELFARE - MENTAL HEALTH SERVICES/DIVISION OF MEDICAID - Appropriates an additional $1,043,900 to the Children’s Mental Health Program for fiscal year 2018; reduces the appropriation to the Children’s Mental Health Program by $1,181,600 for fiscal year 2018; authorizes an additional 7 full-time equivalent positions; and provides for legislative intent for the Division of Medicaid.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0313/,
H0314,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 328; Effective: 07/01/2017",2017-03-23,2017-03-24,,"['Representative Dixon', 'Senator Crabtree']",Signed,"APPROPRIATIONS - IDAHO TRANSPORTATION DEPARTMENT - Appropriates $665,166,400 for fiscal year 2018; limits the number of authorized full-time equivalent positions to 1,648; expresses legislative intent for certain continuously appropriated funds; authorizes the transfer of moneys to the Tourism and Promotion Fund; provides reappropriation authority for certain dedicated funds; provides reappropriation authority for airport development grants; and provides a cash transfer to the GARVEE Debt Service Fund.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0314/,
H0315,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 329; Effective: 07/01/2017",2017-03-22,2017-03-24,"['Representative Scott Bedke', 'Representative Mike Moyle', 'Representative Brent Crane', 'Representative John Vander', 'Representative Mathew Erpelding', 'Representative Ilana Rubel', 'Representative Elaine Smith', 'Senator Brent Hill', 'Senator Bart Davis', 'Senator Chuck Winder', 'Senator Todd Lakey']","['Representative Anderst', 'Senator Hill']",Signed,STATE BUILDINGS - Amends existing law to provide that the director of the Department of Administration may authorize the Division of Public Works to enter into leases incidental to the acquisition of a facility by the Idaho State Building Authority.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0315/,
H0316,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 330; Effective: 07/01/2017",2017-03-24,2017-03-24,,"['Representative Horman', 'Senator Mortimer']",Signed,"APPROPRIATIONS - LEGISLATURE - Appropriates $400,000 to the Legislature for fiscal year 2018 for the Public School Funding Formula Interim Committee.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0316/,
H0317,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 331; Effective: 07/01/2017",2017-03-27,2017-03-27,,"['Representative Burtenshaw', 'Senator Bair']",Signed,"APPROPRIATIONS - FISH AND GAME DEPARTMENT - Appropriates an additional $5,493,300 to the Department of Fish and Game for fiscal year 2018; and authorizes an additional 7 full-time equivalent positions for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0317/,
H0318,,VETOED,"Returned from Governor vetoed on April 6, 2017",2017-03-27,2017-03-27,,"['Representative Miller', 'Senator Keough']",Vetoed,"APPROPRIATIONS - GOVERNOR, EXECUTIVE OFFICE OF GOVERNOR - Appropriates an additional $40,900 to the Executive Office of the Governor for fiscal year 2017; authorizes one additional full-time equivalent position onetime for fiscal year 2017; appropriates an additional $142,700 for fiscal year 2018; and authorizes one additional full-time equivalent position ongoing for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0318/,
H0319,,LAW,"Reported Signed by Governor on March 30, 2017; Session Law Chapter 210; Effective: 03/30/2017",2017-03-22,2017-03-23,,"['Representative Burtenshaw', 'Senator Stennett']",Signed,WATER - Amends existing law to provide for uses where a temporary approval shall be granted and to provide for duration of approval.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0319/,
H0320,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 332; Effective: 07/01/2017",2017-03-27,2017-03-27,,"['Representative Dixon', 'Senator Souza']",Signed,"APPROPRIATIONS - VARIOUS AGENCIES - Appropriates an additional $40,000 to the Department of Fish and Game for fiscal year 2018; appropriates an additional $40,000 to the Idaho Transportation Department for fiscal year 2018; appropriates an additional $45,000 to the Bureau of Occupational Licenses for fiscal year 2018; appropriates an additional $35,000 to the Board of Medicine for fiscal year 2018; and appropriates an additional $40,000 to the State Liquor Division for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0320/,
H0321,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 333; Effective: 04/11/2017",2017-03-27,2017-03-27,,"['Representative Anderson', 'Senator Mortimer']",Signed,"APPROPRIATIONS - LEGISLATURE - Appropriates $125,000 from the General Fund to the Legislature for fiscal year 2017 to fund the State Employee Group Insurance and Benefits Committee; and provides reappropriation authority.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0321/,
H0322,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,INSURANCE - Amends existing law to revise provisions regarding contracts with providers of dental services.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0322/,
H0323,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,INSURANCE - Amends existing law to provide for a certain notice.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0323/,
H0324,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,TRANSPORTATION - Amends existing law to provide that counties and cities within a region may enter into cooperative agreements with regional public transportation authorities in order to make certain contributions.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0324/,
H0325,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,IDAHO MEDICAL IMAGING AND RADIATION THERAPY PROTECTION ACT - Adds to existing law to provide for the licensing of persons who perform medical imaging and radiation therapy.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0325/,
H0326,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 334; Effective: 07/01/2017",2017-03-27,2017-03-28,,"['Representative Anderson', 'Senator Keough']",Signed,"APPROPRIATIONS - DEPARTMENT OF ADMINISTRATION - Appropriates an additional $5,500,000 from the Administration and Accounting Services Fund to the Department of Administration for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0326/,
H0327,,H Approp,U.C. to be returned to Appropriations Committee,,,,,,"APPROPRIATIONS - STATE TAX COMMISSION - Appropriates $2,000,000 from the General Fund to the State Tax Commission for fiscal year 2017; and provides reappropriation authority for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0327/,
H0328,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 335; Effective: 07/01/2017",2017-03-29,2017-03-29,,"['Representative Anderson', 'Senator Keough']",Signed,"APPROPRIATIONS - DEPARTMENT OF ADMINISTRATION - Appropriates $22,422,800 to the Department of Administration for fiscal year 2018; limits the number of authorized full-time equivalent positions to 140;  provides a dedicated fund cash transfer; directs the health insurance plan for state employees; and provides legislative intent for use of funds for a specific purpose.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0328/,
H0329,,LAW,"Reported Signed by Governor on April 11, 2017; Session Law Chapter 336; Effective: 04/11/2017",2017-03-27,2017-03-28,,"['Representative Anderson', 'Senator Keough']",Signed,"APPROPRIATIONS - STATE TAX COMMISSION - Appropriates $2,000,000 from the General Fund to the State Tax Commission for fiscal year 2017; and provides reappropriation authority for fiscal year 2018.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0329/,
H0330,,H Held at Desk,Reported Printed and Held at Desk,,,,,,"TAXATION - Amends existing law to provide for a 0.1% decrease in individual and corporate income tax rates and to revise the average high cost multiple on and after January 1, 2018, for employment security law purposes.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0330/,
H0331,,H W/M,Reported Printed and Referred to Ways & Means,,,,,,FISH AND GAME - Amends existing law to revise a provision regarding a search by an officer and to provide that a search or inspection by an officer shall be subject to certain requirements.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0331/,
H0332,,H Held at Desk,Reported Printed and Held at Desk,,,"['Representative Priscilla Giddings', 'Representative Karey Hanks', 'Representative Dorothy Moon', 'Representative Eric Redman', 'Representative Sage Dixon', 'Representative Heather Scott', 'Representative Paul Shepherd', 'Representative Jeff Thompson', 'Representative Christy Zito', 'Representative Bryan Zollinger']",,,PUBLIC NOTICES - Adds to existing law to provide for electronic publication of legal notices on government websites.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0332/,
H0333,,H W/M,U.C. to be returned to Ways & Means Committee,,,,,,"ALCOHOL - Repeals and adds to existing law to provide prohibited acts by a permittee or his agent or employee, to require supervision, and to provide exceptions, penalties and administrative action.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0333/,
H0334,,LAW,"Law without signature - April 12, 2017",2017-03-28,2017-03-29,"['Representative Janet Trujillo', 'Representative Mathew Erpelding']","['Representative Trujillo', 'Senator Hagedorn']",Passed without signature,TRANSPORTATION - Amends existing law to revise a distribution from the Strategic Initiatives Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/H0334/,
HCR001,,ADOPTED,"Delivered to Secretary of State at 8:10 a.m. on January 13, 2017",2017-01-09,2017-01-09,,"['Representative Moyle', 'Senator Davis']",,GOVERNOR - STATE OF STATE ADDRESS - Provides for a joint session of the House of Representatives and the Senate to hear the Governor’s State of the State Address.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR001/,
HCR002,,H St Aff,01/26; Reported Printed and Referred to State Affairs,,,,,,STATE POLICE - RULE REJECTION - Stating findings of the Legislature and rejecting certain rules of the Idaho State Police relating to Rules Governing Simulcasting.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR002/,
HCR003,,ADOPTED,"Delivered to Secretary of State at 10:43 a.m. on February 27, 2017",2017-02-13,2017-02-21,['Representative Sue Chew'],"['Representative Perry', 'Senator Martin']",,FAMILY CAREGIVERS - Stating findings of the Legislature and supporting the recommendations in the Idaho Lifespan Family Caregiver Action Plan.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR003/,
HCR004,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2017-02-13,,,['Representative Syme'],,DEPARTMENT OF LABOR - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Labor relating to Unemployment Insurance Benefits Administration Rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR004/,
HCR005,,ADOPTED,"Delivered to Secretary of State at 10:11 a.m. on March 8, 2017",2017-02-15,2017-03-02,"['Representative Maxine Bell', 'Representative Sue Chew', 'Representative John Mc', 'Representative Melissa Wintrow', 'Representative Fred Wood', 'Senator Michelle Stennett', 'Senator Maryanne Jordan', 'Senator Kelly Anthon']","['Representative Gestrin', 'Senator Vick']",,DEPARTMENT OF LANDS - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Idaho Department of Lands relating to Rules Governing Conservation of Oil and Natural Gas in the State of Idaho.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR005/,
HCR006,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2017-02-22,,,['Representative Anderson'],,PUBLIC PROCUREMENT - Stating the findings of the Legislature and authorizing the Legislative Council to appoint a committee to undertake and complete a study of issues regarding to public procurement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR006/,
HCR007,,H Jud,"02/16; Reported Printed and Referred to Judiciary, Rules & Administration",,,"['Representative Mathew Erpelding', 'Representative Lynn Luker', 'Representative Thomas Loertscher', 'Senator Cherie Buckner']",,,IDAHO STATE POLICE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Idaho State Police relating to Rules Governing Alcohol Beverage Control.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR007/,
HCR008,,ADOPTED,"Delivered to Secretary of State at 10:11 a.m. on March 8, 2017",2017-02-22,2017-03-02,,"['Representative Packer', 'Senator Souza']",,DEPARTMENT OF HEALTH AND WELFARE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Health and Welfare relating to Rules Governing the Idaho Child Care Program.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR008/,
HCR009,,ADOPTED,"Delivered to Secretary of State at 9:51 a.m. on March 21, 2017",2017-03-01,2017-03-14,,"['Representative Wintrow', 'Senator Jordan']",,RARE DISEASES - Stating findings of the Legislature and supporting efforts to alleviate the effects of rare diseases on Idahoans.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR009/,
HCR010,,H St Aff,02/17; Reported Printed and Referred to State Affairs,,,['Senator Grant Burgoyne'],,,IMMIGRANTS - Stating findings of the Legislature and recognizing the important history and ongoing contributions of immigrants toward the building of our great nation.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR010/,
HCR011,,ADOPTED,"Delivered to Secretary of State at 10:11 a.m. on March 8, 2017",2017-02-21,2017-03-02,,"['Representative Bell', 'Senator Keough']",,RAY HOUSTON - Stating findings of the Legislature and honoring Ray Houston upon his retirement.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR011/,
HCR012,,ADOPTED,"Delivered to Secretary of State at 9:51 a.m. on March 21, 2017",2017-03-01,2017-03-14,,"['Representative Horman', 'Senator Winder']",,EDUCATION - Stating findings of the Legislature and authorizing the Legislative Council to appoint a committee to conduct a study of the public school funding formula and to make recommendations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR012/,
HCR013,,ADOPTED,"Delivered to Secretary of State at 9:23 a.m. on March 24, 2017",2017-02-22,2017-03-20,,"['Representative Wood', 'Senator Lakey']",,GROUP INSURANCE AND TOTAL COMPENSATION STUDY - Stating findings of the Legislature and authorizing the Legislative Council to appoint a committee to continue a study of the state employee group insurance plan structure and to make recommendations.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR013/,
HCR014,,S Educ,"Introduced, read first time; referred to: Education",2017-03-07,,,['Representative Zollinger'],,"CIVICS TEST - Stating findings of the Legislature and requesting that the State Board of Education adopt rules to provide for Idaho state government and Idaho history questions for the civics test given to secondary school students, starting with the 2017-2018 school year.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR014/,
HCR015,,ADOPTED,"Delivered to Secretary of State at 10:12 a.m. on March 10, 2017",2017-02-24,2017-03-06,,"['Representative Dayley', 'Senator Den Hartog']",,IDAHO WHEAT COMMISSION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Idaho Wheat Commission relating to Rules of the Idaho Wheat Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR015/,
HCR016,,ADOPTED,"Delivered to Secretary of State at 10:12 a.m. on March 10, 2017",2017-02-24,2017-03-06,,"['Representative Dayley', 'Senator Den Hartog']",,IDAHO WHEAT COMMISSION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Idaho Wheat Commission relating to Rules of the Idaho Wheat Commission.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR016/,
HCR017,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 22, 2017",2017-03-03,2017-03-16,,"['Representative Kloc', 'Senator Burgoyne']",,IMMIGRANTS - Stating findings of the Legislature and recognizing the important history and ongoing contributions of legal immigrants toward the building of the United States.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR017/,
HCR018,,H St Aff,02/24; Reported Printed and Referred to State Affairs,,,,,,FEDERAL GOVERNMENT POWER ABUSE - Stating findings of the Legislature and applying to Congress to call an amendment convention of the states.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR018/,
HCR019,,ADOPTED,"Delivered to Secretary of State at 9:51 a.m. on March 21, 2017",2017-03-01,2017-03-14,,"['Representative Perry', 'Senator Lee']",,FOSTER CARE STUDY COMMITTEE - Stating findings of the Legislature and authorizing the Legislative Council to appoint a committee to undertake and complete a study of the foster care system in Idaho.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR019/,
HCR020,,H FAILED,Reconsidered - FAILED - 23-46-1,2017-03-06,,,['Representative Erpelding'],,ENDOWMENT LAND USE -  Stating findings of the Legislature and requesting the Department of Lands to produce a report detailing the managed uses of state endowment land.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR020/,
HCR021,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2017-03-03,,,['Representative Clow'],,"DIVISION OF BUILDING SAFETY - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Division of Building Safety relating to Idaho Minimum Safety Standards and Practices for Logging, Recommended Safety Program.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR021/,
HCR022,,S Com/HuRes,"Introduced, read first time; referred to: Commerce & Human Resources",2017-03-03,,,['Representative Clow'],,DEPARTMENT OF INSURANCE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Department of Insurance relating to Adoption of the International Fire Code.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR022/,
HCR023,,ADOPTED,"Delivered to Secretary of State at 10:16 a.m. on March 17, 2017",2017-03-06,2017-03-13,,"['Representative Troy', 'Senator Crabtree']",,UNIVERSITY OF IDAHO - Stating findings of the Legislature and commemorating the University of Idaho on its 125th anniversary.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR023/,
HCR024,,S Transp,"Introduced, read first time; referred to: Transportation",2017-03-06,,,['Representative Dixon'],,STATE POLICE - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the Idaho State Police relating to the Motor Carrier Rules.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR024/,
HCR025,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 22, 2017",2017-03-07,2017-03-16,,"['Representative Horman', 'Senator Davis']",,"NATIONAL SPEECH AND DEBATE EDUCATION DAY - Stating findings of the Legislature and recognizing National Speech and Debate Education Day on March 3, 2017.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR025/,
HCR026,,ADOPTED,"Delivered to Secretary of State at 10:30 a.m. on March 28, 2017",2017-03-14,2017-03-22,['Representative Ilana Rubel'],"['Representative McCrostie', 'Senator Ward-Engelking']",,SONIA GALAVIZ - Stating findings of the Legislature and recognizing Sonia Galaviz for her commitment to her students and her exemplary conduct as an Idaho teacher.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR026/,
HCR027,,ADOPTED,"Delivered to Secretary of State at 10:30 a.m. on March 28, 2017",2017-03-20,2017-03-22,,"['Representative VanOrden', 'Senator Thayn']",,STATE BOARD OF EDUCATION - RULE REJECTION - Stating findings of the Legislature and rejecting a certain rule of the State Board of Education relating to Rules Governing Administration.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR027/,
HCR028,,ADOPTED,"Delivered to Secretary of State at 10:14 a.m. on March 22, 2017",2017-03-14,2017-03-17,,"['Representative Bell', 'Senator Burgoyne']",,"JIM JONES - Stating findings of the Legislature and honoring Jim Jones for his 50 years of public service to the citizens of Idaho, including as Attorney General and Chief Justice of the Supreme Court.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR028/,
HCR029,,ADOPTED,"Delivered to Secretary of State at 1:29 p.m. on March 31, 2017",2017-03-22,2017-03-24,"['Representative Scott Bedke', 'Representative Mike Moyle', 'Representative Brent Crane', 'Representative John Vander', 'Representative Mathew Erpelding', 'Representative Ilana Rubel', 'Representative Elaine Smith', 'Senator Brent Hill', 'Senator Bart Davis', 'Senator Chuck Winder', 'Senator Todd Lakey']","['Representative Anderst', 'Senator Hill']",,STATE BUILDING AUTHORITY - Stating findings of the Legislature and authorizing the Department of Administration to enter into agreements with the Idaho State Building Authority to finance the purchase of new or existing office or warehouse space to establish a single-destination complex to house state agencies.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HCR029/,
HJM001,,H Agric Aff,03/06; U.C. to be returned to Agricultural Affairs Committee,,,,,,"AGRICULTURE - Stating the findings of the Legislature and urging that foreign companies wishing to participate in markets within the United States be held to the exact same standards as American farmers, ranchers and food processors.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HJM001/,
HJM002,,ADOPTED,"Delivered to Secretary of State at 10:11 a.m. on March 8, 2017",2017-02-17,2017-03-02,,"['Representative Burtenshaw', 'Senator Bair']",,"RELICENSING HELLS CANYON COMPLEX - Stating findings of the Legislature, recognizing the value of Idaho’s water resource to the economic vitality and prosperity of the citizens of Idaho, establishing state policies regarding the relicensing of the Hells Canyon Complex and supporting the protection of state sovereignty, property rights and the economy of the State of Idaho.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HJM002/,
HJM003,,ADOPTED,"Delivered to Secretary of State at 9:51 a.m. on March 21, 2017",2017-03-06,2017-03-14,"['Representative Jeff Thompson', 'Representative Bryan Zollinger', 'Representative Wendy Horman', 'Representative Janet Trujillo', 'Senator Dean Mortimer', 'Senator Bart Davis']","['Representative Thompson', 'Senator Siddoway']",,FEDERAL FACILITY AGREEMENT AND CONSENT ORDER - Stating findings of the Legislature and honoring the 25th anniversary of the signing of the Federal Facility Agreement and Consent Order and to supporting Congress to identify commit and sustain the necessary funding to allow the Department of Energy to continue to make progress at meeting its cleanup milestones to benefit the citizens of Idaho and their environment.,,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HJM003/,
HJM004,,ADOPTED,"Delivered to Secretary of State at 9:51 a.m. on March 21, 2017",2017-03-06,2017-03-14,,"['Representative Gestrin', 'Senator Heider']",,"INVASIVE SPECIES - Stating findings of the Legislature and encouraging western states and the federal government to establish cooperative and coordinated efforts with the State of Idaho to prevent, to whatever extent possible, through efforts including inspections, decontamination policies, enforcement of invasive species laws and rapid response protocols, further spread of the mussels, and containment where established, until such time as viable tools for eradication are discovered.",,,,,,,,,,,,,,,https://legislature.idaho.gov/sessioninfo/2017/legislation/HJM004/,
